Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
First trust preferred securities and income etf,FPE,"",44107878.0,845548000.0,0.160713,0.1765,141,806581.0,1.862718,addition,No Data,Q1 2013,FINANCE,13F,09/30/2020,18.6988,20.19
Sherwin-williams co.,SHW,"",1207547.0,841347000.0,0.159914,0.1322,142,174024.0,16.837942,addition,1.3262510,Q1 2001,MATERIALS,13F,09/30/2020,442.2764,733.9
Vanguard ftse all world ex us etf,VEU,"",16622546.0,838607000.0,0.159394,0.1757,143,-53374.0,-0.320066,reduction,No Data,Q1 2007,FINANCE,13F,09/30/2020,45.08,57.59
Lowes companies  inc.,LOW,"",5036135.0,835293000.0,0.158764,0.1304,144,677510.0,15.544122,addition,0.6663881,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,89.8544,162.77
American tower corp.  class a,AMT,"",3385385.0,818349000.0,0.155543,0.2096,145,-276512.0,-7.551059,reduction,0.7632122,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,116.72,218.65
Jpmorgan ultra-short income etf,JPST,"",16071853.0,816370000.0,0.155167,0.1483,146,2866404.0,21.706221,addition,No Data,Q1 2018,FINANCE,13F,09/30/2020,50.4129,50.82
Illumina inc,ILMN,"",2622866.0,810675000.0,0.154085,0.2521,147,-452145.0,-14.70385,reduction,1.7920602,Q1 2004,HEALTH CARE,13F,09/30/2020,96.11,367.29
Ark innovation etf,ARKK,"",8616927.0,792757000.0,0.150679,0.112,148,1518172.0,21.386454,addition,No Data,Q2 2017,FINANCE,13F,09/30/2020,59.3852,133.03
Ishares russell mid-cap value etf,IWS,"",9722881.0,785997000.0,0.149394,0.1647,149,-1588.0,-0.01633,reduction,No Data,Q1 2002,FINANCE,13F,09/30/2020,63.38,96.08
First trust low duration opportunity etf,LMBS,"",15176136.0,784303000.0,0.149072,0.1617,150,1040230.0,7.358778,addition,No Data,Q2 2016,FINANCE,13F,09/30/2020,51.5775,51.53
Hdfc bank ltd adr,HDB,"",15693962.0,784072000.0,0.149028,0.1107,151,4691302.0,42.637889,addition,0.8554582,Q4 2003,FINANCE,13F,09/30/2020,45.9498,69.55
Spdr dow jones industrial average etf trust,DIA,"",2777933.0,770876000.0,0.14652,0.176,152,-305465.0,-9.906765,reduction,No Data,Q1 2001,FINANCE,13F,09/30/2020,212.96,302.02
Spdr s&p health care etf,XLV,"",7264511.0,766260000.0,0.145643,0.1578,153,140067.0,1.966006,addition,No Data,Q2 2003,HEALTH CARE,13F,09/30/2020,78.5495,111.47
Workday inc,WDAY,"",3399222.0,764111113.38,0.145234,0.251,154,-2633577.0,-43.654314,reduction,1.4342709,,COMMUNICATIONS,13G,11/30/2020,,248.76
Qualcomm inc.,QCOM,"",6489410.0,763673000.0,0.145151,0.1161,155,740296.0,12.876697,addition,0.5751667,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,76.9098,148.79
Texas instruments  inc.,TXN,"",5291110.0,755517000.0,0.143601,0.1911,156,-1509746.0,-22.199353,reduction,0.5776676,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,113.14,161.64
Roper technologies inc,ROP,"",1905885.0,753033000.0,0.143129,0.1606,157,37410.0,2.002168,addition,1.8201415,Q1 2001,INDUSTRIALS,13F,09/30/2020,368.738,420.12
Citigroup  inc.,C,"",17224165.0,742535000.0,0.141133,0.1767,158,1603608.0,10.26601,addition,0.8273431,Q1 2001,FINANCE,13F,09/30/2020,184.8309,60.57
Fastly inc,FSLY,"",11540304.0,732924707.04,0.139307,0.1378,159,3934201.0,51.724267,addition,10.9698707,,INFORMATION TECHNOLOGY,13G,10/30/2020,,97.49
Invesco s&p 500 equal weight etf,RSP,"",6629735.0,716740000.0,0.13623,0.1298,160,865262.0,15.010253,addition,No Data,Q1 2004,FINANCE,13F,09/30/2020,77.6084,126.08
Ishares inc. msci japan index,EWJ,"",12114356.0,715595000.0,0.136013,0.1465,161,66267.0,0.550021,addition,No Data,Q1 2001,FINANCE,13F,09/30/2020,93.3017,65.82
Palo alto networks inc,PANW,"",2911178.0,712510000.0,0.135426,0.0982,162,979144.0,50.679439,addition,3.0207310,Q3 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,177.7667,367.14
Guardant health inc,GH,"",6310578.0,705397000.0,0.134074,0.1073,163,335960.0,5.623121,addition,6.3471203,Q4 2018,HEALTH CARE,13F,09/30/2020,71.2396,133.79
Ishares 20+ year treasury bond etf,TLT,"",4316521.0,704715000.0,0.133945,0.1459,164,295792.0,7.356676,addition,No Data,Q3 2002,FINANCE,13F,09/30/2020,134.9711,157.29
Vanguard ftseeuropean etf,VGK,"",13247151.0,694549000.0,0.132013,0.1508,165,-287864.0,-2.12681,reduction,No Data,Q1 2005,FINANCE,13F,09/30/2020,55.46,60.19
Activision blizzard inc,ATVI,"",8492398.0,687460000.0,0.130665,0.1467,166,-237197.0,-2.717159,reduction,1.1002339,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,59.49,90.96
Gsx techedu inc,GSX,"",9602852.0,684011147.96,0.13001,0.2189,167,-2959152.0,-23.556369,reduction,4.0293114,,INFORMATION TECHNOLOGY,13G,10/21/2020,,55.0
Exxonmobil corp. (standard oil of new jersey),XOM,"",19464592.0,668220000.0,0.127008,0.239,168,-4682795.0,-19.392554,reduction,0.4603481,Q1 2001,ENERGY,13F,09/30/2020,64.06,41.6
Spdr bloomberg barclays 1-3 month t-bill et,BIL,"",7279305.0,666202000.0,0.126625,0.1634,169,-787454.0,-9.761715,reduction,No Data,Q2 2007,FINANCE,13F,09/30/2020,109.15,91.52
Ishares russell 2000 value etf,IWN,"",6540529.0,649672000.0,0.123483,0.1692,170,-1303619.0,-16.619001,reduction,No Data,Q1 2001,FINANCE,13F,09/30/2020,92.52,132.01
Vipshop holdings ltd adr,VIPS,"",41505405.0,649144000.0,0.123382,0.0378,171,32935191.0,384.29835,addition,6.1399729,Q4 2012,COMMUNICATIONS,13F,09/30/2020,14.7026,26.31
Caterpillar inc.,CAT,"",4348322.0,648551000.0,0.12327,0.1222,172,-14228.0,-0.32614,reduction,0.8030045,Q1 2001,INDUSTRIALS,13F,09/30/2020,99.81,179.56
Tencent music entertainment group,TME,"",43611012.0,644135000.0,0.12243,0.04,173,30188573.0,224.911233,addition,2.5997112,Q4 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,14.3268,18.91
Spdr s&p industrial etf,XLI,"",8131093.0,625931000.0,0.11897,0.1037,174,1310387.0,19.211897,addition,No Data,Q3 2001,INDUSTRIALS,13F,09/30/2020,65.1272,88.0
Proshares s&p 500 dividend aristocrats e,NOBL,"",8607000.0,620995000.0,0.118032,0.1276,175,48284.0,0.56415,addition,No Data,Q4 2013,FINANCE,13F,09/30/2020,60.1875,78.98
Sea ltd adr,SE,"",4030822.0,620908000.0,0.118016,0.1012,176,-230558.0,-5.410407,reduction,0.8264317,Q4 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,39.33,193.18
Vanguard information technology etf,VGT,"",1991941.0,620391000.0,0.117917,0.1298,177,-112462.0,-5.344128,reduction,No Data,Q1 2006,INFORMATION TECHNOLOGY,13F,09/30/2020,103.12,352.88
Ishares russell 2000 growth etf,IWO,"",2795809.0,619327000.0,0.117715,0.1412,178,-287050.0,-9.311162,reduction,No Data,Q4 2001,FINANCE,13F,09/30/2020,169.96,294.33
Mondelez international inc. (kraft foods),MDLZ,"",10735621.0,616761000.0,0.117227,0.1166,179,432182.0,4.194541,addition,0.7516161,Q2 2001,CONSUMER STAPLES,13F,09/30/2020,40.4434,57.85
Stryker corp.,SYK,"",2885389.0,601229000.0,0.114275,0.1181,180,-74948.0,-2.531739,reduction,0.7681960,Q1 2001,HEALTH CARE,13F,09/30/2020,147.28,237.06
3m co. (minnesota mining & manufacturing),MMM,"",3690622.0,591163000.0,0.112362,0.1251,181,67362.0,1.859154,addition,0.6407114,Q1 2001,INDUSTRIALS,13F,09/30/2020,140.6923,174.52
Emerson electric co.,EMR,"",9008370.0,590679000.0,0.11227,0.1179,182,423841.0,4.937266,addition,1.5074451,Q1 2001,INDUSTRIALS,13F,09/30/2020,60.6337,79.98
Oi s.a class c,OIBR.C,"",290122896.0,588949478.88,0.111941,0.0007,183,287640248.0,11586.026211,addition,24.3703982,,UTILITIES AND TELECOMMUNICATIONS,13G,12/03/2020,,1.99
Lululemon athletica inc.,LULU,"",1786772.0,588508000.0,0.111857,0.0834,184,579369.0,47.984724,addition,1.3711355,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,200.1202,351.42
Oracle corp,ORCL,"",9742075.0,581603000.0,0.110545,0.1009,185,1496153.0,18.144157,addition,0.3235615,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,47.0629,64.96
Docusign inc,DOCU,"",2670493.0,574797000.0,0.109251,0.0999,186,50187.0,1.915311,addition,1.4422243,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,54.3123,244.93
Martin marietta materials inc.,MLM,"",2407700.0,566676000.0,0.107708,0.0468,187,1383932.0,135.180236,addition,3.8666200,Q1 2001,MATERIALS,13F,09/30/2020,224.041,275.05
First trust enhanced short maturity etf,FTSM,"",9394336.0,563848000.0,0.10717,0.1149,188,743264.0,8.591583,addition,No Data,Q4 2014,FINANCE,13F,09/30/2020,59.9647,60.04
Ishares 7-10 year treasury bond etf,IEF,"",4279479.0,521326000.0,0.0990882,0.122,189,-241470.0,-5.341135,reduction,No Data,Q3 2002,FINANCE,13F,09/30/2020,110.36,119.8
Spdr consumer discretionary select sector etf,XLY,"",3541599.0,520545000.0,0.0989397,0.0894,190,379519.0,12.002195,addition,No Data,Q1 2002,FINANCE,13F,09/30/2020,95.9006,157.88
Prologis  inc.,PLD,"",5085584.0,511709000.0,0.0972603,0.1011,191,192178.0,3.927285,addition,0.6883872,Q1 2001,REAL ESTATE,13F,09/30/2020,48.6317,97.24
Ishares north american tech-software etf,IGV,"",1643457.0,511313000.0,0.097185,0.0851,192,290876.0,21.505256,addition,No Data,Q2 2003,INFORMATION TECHNOLOGY,13F,09/30/2020,211.3877,360.38
Moodys corp,MCO,"",1758740.0,509771000.0,0.0968919,0.1019,193,82571.0,4.926174,addition,0.9370161,Q1 2001,FINANCE,13F,09/30/2020,113.4974,278.88
Vanguard real estate etf,VNQ,"",6340708.0,500662000.0,0.0951606,0.0986,194,669303.0,11.801361,addition,No Data,Q3 2005,REAL ESTATE,13F,09/30/2020,66.724,83.88
Ishares short-term corporate bond etf,IGSB,"",9090433.0,499155000.0,0.0948741,0.0897,195,1685293.0,22.758422,addition,No Data,Q1 2007,FINANCE,13F,09/30/2020,38.2513,55.09
Vanguard high dividend yield etf,VYM,"",6011097.0,486478000.0,0.0924646,0.1025,196,134277.0,2.284858,addition,No Data,Q4 2008,FINANCE,13F,09/30/2020,72.4634,90.38
Ishares core dividend growth etf,DGRO,"",12207737.0,485746000.0,0.0923255,0.0951,197,786301.0,6.884432,addition,No Data,Q3 2014,FINANCE,13F,09/30/2020,34.5601,44.24
Ishares mbs etf,MBB,"",4368986.0,482335000.0,0.0916772,0.1005,198,267211.0,6.514521,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,108.3909,110.06
First trust dj internet index fund,FDN,"",2538590.0,478093000.0,0.0908709,0.0925,199,88188.0,3.59892,addition,No Data,Q1 2008,COMMUNICATIONS,13F,09/30/2020,73.8018,216.24
Atlassian corp plc,TEAM,"",2605486.0,473651000.0,0.0900266,0.1049,200,-23753.0,-0.903417,reduction,1.0529459,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,108.96,241.79
Spdr s&p consumer staples etf,XLP,"",7348630.0,471047000.0,0.0895317,0.0781,201,1328491.0,22.067447,addition,No Data,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,56.0471,66.72
First trust capital strength etf,FTCS,"",7433662.0,470328000.0,0.089395,0.0879,202,639100.0,9.406051,addition,No Data,Q2 2009,FINANCE,13F,09/30/2020,53.5539,66.76
Deere & co.,DE,"",2120012.0,469859000.0,0.0893058,0.0817,203,-228172.0,-9.716956,reduction,0.6765101,Q1 2001,INDUSTRIALS,13F,09/30/2020,124.53,269.21
Vaneck vectors semiconductor etf-vaneck vectors semiconductor etf,SMH,"",2696139.0,469667000.0,0.0892694,0.0971,204,-174886.0,-6.091413,reduction,No Data,Q1 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,134.61,214.87
Ball corp.,BLL,"",5610926.0,466380000.0,0.0886446,0.0547,205,2051549.0,57.637868,addition,1.7181551,Q1 2001,MATERIALS,13F,09/30/2020,71.5492,92.34
Ishares edge msci usa momentum factor etf,MTUM,"",3149297.0,464206000.0,0.0882314,0.0885,206,95973.0,3.14323,addition,No Data,Q4 2013,FINANCE,13F,09/30/2020,105.5941,161.74
Ishares china large-cap etf,FXI,"",11041416.0,463740000.0,0.0881428,0.0882,207,1004548.0,10.00858,addition,No Data,Q4 2004,FINANCE,13F,09/30/2020,41.2182,44.85
Ishares edge msci usa quality factor etf,QUAL,"",4397954.0,456243000.0,0.0867179,0.088,208,254107.0,6.132152,addition,No Data,Q4 2013,FINANCE,13F,09/30/2020,82.9452,114.46
S&p global inc. (mcgraw-hill inc.),SPGI,"",1260379.0,454494000.0,0.0863854,0.0874,209,62162.0,5.187875,addition,0.5229788,Q1 2001,COMMUNICATIONS,13F,09/30/2020,115.8475,316.58
Mercadolibre inc,MELI,"",413518.0,447625000.0,0.0850798,0.086,210,19555.0,4.963664,addition,0.8318615,Q3 2007,COMMUNICATIONS,13F,09/30/2020,279.364,1690.48
Lilly (eli) & co.,LLY,"",3012938.0,445978000.0,0.0847668,0.0998,211,265526.0,9.664586,addition,0.3150059,Q1 2001,HEALTH CARE,13F,09/30/2020,95.3412,166.66
Icici bank ltd. ads adr,IBN,"",45329960.0,445593000.0,0.0846936,0.0414,212,25195190.0,125.132743,addition,1.3146418,Q4 2003,FINANCE,13F,09/30/2020,9.3192,13.99
Vaneck vect gold miners etf,GDX,"",11365357.0,445067000.0,0.0845936,0.0805,213,1447697.0,14.597163,addition,No Data,Q3 2006,FINANCE,13F,09/30/2020,24.7879,36.03
Spdr s&p utilities etf,XLU,"",7448141.0,442270000.0,0.084062,0.1366,214,-3486493.0,-31.884862,reduction,No Data,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,53.83,61.21
Duke energy corp.,DUK,"",4957683.0,439053000.0,0.0834506,0.0701,215,992573.0,25.032672,addition,0.6741184,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,91.3033,89.67
Heico corp.  class a,HEI.A,"",4942847.0,438234000.0,0.0832949,0.0956,216,-374182.0,-7.037426,reduction,3.6629178,Q1 2013,INDUSTRIALS,13F,09/30/2020,70.43,118.28
Anaplan inc,PLAN,"",7050171.0,437815619.1,0.0832154,0.0036,217,6750991.0,2256.498095,addition,5.0440690,,INFORMATION TECHNOLOGY,13G,11/12/2020,,72.72
Spdr s&p dividend etf,SDY,"",4727265.0,436800000.0,0.0830223,0.0961,218,-34950.0,-0.733902,reduction,No Data,Q1 2006,FINANCE,13F,09/30/2020,71.83,105.15
Livongo health inc,LVGO,"",3050317.0,427196000.0,0.0811969,0.0145,219,2180193.0,250.561184,addition,3.0027127,Q3 2019,HEALTH CARE,13F,09/30/2020,108.0156,
Ishares trust ishares s&p midcap 400 growth index fund,IJK,"",7141732.0,427040000.0,0.0811673,0.0891,220,-44040.0,-0.612878,reduction,No Data,Q1 2002,FINANCE,13F,09/30/2020,39.01,72.82
Ishares jp morgan usd emerging markets b,EMB,"",3836769.0,425459000.0,0.0808668,0.0862,221,270786.0,7.593586,addition,No Data,Q2 2008,FINANCE,13F,09/30/2020,109.9327,115.49
Wells fargo & co.  (northwest bancorporation),WFC,"",18065676.0,424725000.0,0.0807273,0.1172,222,-2622221.0,-12.675145,reduction,0.4384823,Q1 2001,FINANCE,13F,09/30/2020,51.62,29.84
Vanguard mid-cap growth index fund-etf shares,VOT,"",2331150.0,419933000.0,0.0798164,0.0874,223,-60920.0,-2.546748,reduction,No Data,Q1 2007,FINANCE,13F,09/30/2020,96.96,213.99
Ishares select dividend etf,DVY,"",5075456.0,413853000.0,0.0786608,0.0953,224,-260496.0,-4.881903,reduction,No Data,Q1 2004,FINANCE,13F,09/30/2020,71.53,95.18
Estee lauder companies inc.,EL,"",1854097.0,404657000.0,0.0769129,0.0913,225,-332819.0,-15.218646,reduction,0.5133063,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,142.44,260.95
Factset research systems inc,FDS,"",1201276.0,402283000.0,0.0764617,0.1063,226,-261117.0,-17.85546,reduction,3.1617943,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,195.42,327.43
Iqvia holdings inc,IQV,"",2536874.0,399887000.0,0.0760063,0.0807,227,-31514.0,-1.226995,reduction,1.3263247,Q2 2013,HEALTH CARE,13F,09/30/2020,125.7,175.94
Zillow group inc. class b,ZG,"",3920592.0,398097000.0,0.0756661,0.0514,228,-122801.0,-3.037078,reduction,1.7272394,Q3 2011,COMMUNICATIONS,13F,09/30/2020,47.42,143.86
Royalty pharma plc,RPRX,"",9366618.0,394053000.0,0.0748974,0.0667,229,3161432.0,50.948223,addition,N/A,Q2 2020,HEALTH CARE,13F,09/30/2020,46.3629,48.9
Waste management  inc.,WM,"",3473436.0,393089000.0,0.0747142,0.0765,230,211969.0,6.499192,addition,0.8221906,Q1 2001,INDUSTRIALS,13F,09/30/2020,85.6674,117.0
Huya inc,HUYA,"",18967331.0,392434078.39,0.0745897,,231,7975405.0,72.556939,addition,8.5280387,,INFORMATION TECHNOLOGY,13G,11/30/2020,,18.91
Fedex corporation,FDX,"",1557414.0,391723000.0,0.0744546,0.0462,232,69663.0,4.682437,addition,0.5930927,Q1 2001,TRANSPORTS,13F,09/30/2020,161.3521,268.82
Simon property group  inc.,SPG,"",6043028.0,390863000.0,0.0742911,0.0939,233,-159800.0,-2.576244,reduction,1.9755222,Q1 2001,REAL ESTATE,13F,09/30/2020,77.91,84.37
Spdr s&p regional banking etf,KRE,"",10915957.0,389481000.0,0.0740284,0.0732,234,2301036.0,26.709891,addition,No Data,Q3 2006,FINANCE,13F,09/30/2020,39.6418,51.45
Ishares u.s. technology etf,IYW,"",1290791.0,388619000.0,0.0738646,0.0815,235,-73825.0,-5.409947,reduction,No Data,Q3 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,91.63,85.18
Atmos energy corp. (energas),ATO,"",4054039.0,387525000.0,0.0736567,0.0828,236,299778.0,7.985007,addition,3.2864818,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,100.8037,92.77
Target corp.,TGT,"",2445799.0,385018000.0,0.0731802,0.0711,237,-232170.0,-8.66963,reduction,0.4885561,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,81.72,175.19
Vanguard intermediate-term corp bond etf,VCIT,"",4005913.0,383767000.0,0.0729424,0.0759,238,399706.0,11.083834,addition,No Data,Q4 2009,FINANCE,13F,09/30/2020,88.8143,96.88
First trust high yield long/short etf,HYLS,"",8130933.0,383617000.0,0.0729139,0.0721,239,1027149.0,14.459181,addition,No Data,Q2 2013,FINANCE,13F,09/30/2020,47.0402,48.66
Autodesk  inc.,ADSK,"",1656766.0,382728000.0,0.0727449,0.1256,240,-716007.0,-30.175959,reduction,0.7555510,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,162.44,301.39
Vanguard large-cap index fund-etf shares,VV,"",2441751.0,381988000.0,0.0726043,0.0819,241,-145009.0,-5.605816,reduction,No Data,Q1 2006,FINANCE,13F,09/30/2020,84.73,173.92
Vanguard small-cap growth index fund-etf shares,VBK,"",1773395.0,381156000.0,0.0724461,0.0813,242,-65916.0,-3.583733,reduction,No Data,Q3 2005,FINANCE,13F,09/30/2020,125.72,271.91
Gilead sciences inc.,GILD,"",6017516.0,380248000.0,0.0722735,0.0993,243,189169.0,3.245672,addition,0.4799712,Q1 2001,HEALTH CARE,13F,09/30/2020,66.4831,57.07
Goldman sachs group inc,GS,"",1885048.0,378838000.0,0.0720055,0.0782,244,96351.0,5.386659,addition,0.5478578,Q1 2001,FINANCE,13F,09/30/2020,189.906,256.16
Vanguard mid-cap value index fund-etf shares,VOE,"",3715054.0,376595000.0,0.0715792,0.0797,245,-46631.0,-1.239631,reduction,No Data,Q1 2007,FINANCE,13F,09/30/2020,81.11,117.84
Vanguard small-cap value index fund-etf shares,VBR,"",3358691.0,371572000.0,0.0706245,0.075,246,190711.0,6.019956,addition,No Data,Q4 2005,FINANCE,13F,09/30/2020,100.3301,142.02
United parcel service  inc. class b,UPS,"",2218768.0,369713000.0,0.0702711,0.0501,247,181384.0,8.902789,addition,0.2569876,Q1 2001,TRANSPORTS,13F,09/30/2020,105.7959,172.19
Overstock.com inc,OSTK,"",5018853.0,364619000.0,0.0693029,0.0315,248,17064.0,0.341158,addition,11.7405604,Q1 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,37.9783,56.76
American electric power company inc,AEP,"",4449998.0,363697000.0,0.0691277,0.0704,249,458077.0,11.475102,addition,0.8968959,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,68.8751,81.42
Canada goose holdings inc,GOOS,"",11303314.0,363628000.0,0.0691146,0.055,250,580711.0,5.415765,addition,19.1127216,Q1 2017,CONSUMER DISCRETIONARY,13F,09/30/2020,21.8774,30.85
Kimberly-clark corp.,KMB,"",2457690.0,362904000.0,0.068977,0.0844,251,-240676.0,-8.919324,reduction,0.7206306,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,116.77,133.89
Fox corp class a,FOXA,"",12914598.0,359412000.0,0.0683132,0.0772,252,-95468.0,-0.733801,reduction,2.1625791,Q1 2019,COMMUNICATIONS,13F,09/30/2020,33.2,28.31
Air products & chemicals inc,APD,"",1197998.0,356834000.0,0.0678232,0.05,253,261748.0,27.957063,addition,0.5423397,Q1 2001,MATERIALS,13F,09/30/2020,183.7749,268.35
Vanguard long-term bond etf,BLV,"",3190031.0,356773000.0,0.0678117,0.0758,254,123409.0,4.024265,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,105.8029,109.32
Tjx companies inc.,TJX,"",6402748.0,356313000.0,0.0677242,0.0675,255,372069.0,6.169604,addition,0.5339801,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,41.7289,66.98
Moderna inc,MRNA,"",5033387.0,356112000.0,0.067686,0.0907,256,-1350738.0,-21.157762,reduction,1.2756094,Q4 2018,HEALTH CARE,13F,09/30/2020,24.76,123.39
Marathon petroleum corp,MPC,"",12068180.0,354081000.0,0.0673,0.0988,257,132102.0,1.106745,addition,1.8546587,Q3 2011,ENERGY,13F,09/30/2020,47.9144,41.21
Ishares preferred and income securities,PFF,"",9671641.0,352531000.0,0.0670054,0.071,258,416999.0,4.505836,addition,No Data,Q3 2007,FINANCE,13F,09/30/2020,37.1964,38.21
Dow inc,DOW,"",7374597.0,346975000.0,0.0659494,0.0696,259,-335867.0,-4.355989,reduction,0.9950592,Q1 2019,MATERIALS,13F,09/30/2020,49.88,54.79
Dominion energy inc,D,"",4394209.0,346834000.0,0.0659226,0.0584,260,1142688.0,35.143184,addition,0.5230355,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,75.356,74.23
Anthem inc,ANTM,"",1284305.0,344951000.0,0.0655647,0.0729,261,32411.0,2.588957,addition,0.5106449,Q4 2001,HEALTH CARE,13F,09/30/2020,237.4073,308.67
Ishares msci brazil capped etf,EWZ,"",12247830.0,338775000.0,0.0643908,0.0241,262,8469320.0,224.144438,addition,No Data,Q1 2001,FINANCE,13F,09/30/2020,27.1787,36.96
Spdr nuveen bloomberg barclays short ter,SHM,"",6766924.0,337467000.0,0.0641422,0.0747,263,422.0,0.006237,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,65.219,49.78
Communication services select sector spdr fund,XLC,"",5617258.0,333666000.0,0.0634197,0.0505,264,1395557.0,33.056747,addition,No Data,Q2 2018,FINANCE,13F,09/30/2020,48.5851,66.26
Invesco s&p 500 low volatility etf,SPLV,"",6133118.0,328981000.0,0.0625292,0.0677,265,-23999.0,-0.389777,reduction,No Data,Q2 2011,FINANCE,13F,09/30/2020,47.5,55.72
Vanguard extended market index fund-etf shares,VXF,"",2530855.0,328303000.0,0.0624004,0.0627,266,137339.0,5.73796,addition,No Data,Q3 2007,FINANCE,13F,09/30/2020,94.7089,167.2
Ishares edge msci min vol eafe etf,EFAV,"",4815121.0,328054000.0,0.062353,0.0733,267,-200888.0,-4.004937,reduction,No Data,Q2 2012,FINANCE,13F,09/30/2020,67.28,72.49
Jd.com inc adr,JD,"",4206950.0,326502000.0,0.0620581,0.0266,268,2209588.0,110.625315,addition,0.2705188,Q2 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,56.4872,84.49
Norfolk southern corp.,NSC,"",1519156.0,325084000.0,0.0617885,0.0298,269,752193.0,98.074223,addition,0.5954923,Q1 2001,TRANSPORTS,13F,09/30/2020,166.8259,234.39
Linde plc (praxair inc.),LIN,"",1363125.0,324601000.0,0.0616967,0.0509,270,279034.0,25.738983,addition,0.2594649,Q1 2001,MATERIALS,13F,09/30/2020,187.04,256.62
Charter communications inc,CHTR,"",517590.0,323152000.0,0.0614213,0.0206,271,335558.0,184.340116,addition,0.2526072,Q3 2010,COMMUNICATIONS,13F,09/30/2020,534.4301,656.49
First trust north american energy infrastructure fund etf,EMLP,"",16892351.0,321631000.0,0.0611322,0.082,272,-1683352.0,-9.062117,reduction,No Data,Q3 2012,FINANCE,13F,09/30/2020,22.9,20.82
