Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Yum! brands  inc. (tricon global restaurants),YUM,"",10538948.0,955989000.0,0.15999,0.1291,141,2839673.0,36.882343,addition,3.4935569,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,83.6365,106.62
Vanguard information technology etf,VGT,"",3091687.0,955795000.0,0.159957,0.164,142,43325.0,1.421255,addition,No Data,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,202.5971,349.62
Conocophillips (phillips petroleum),COP,"",29291575.0,950804000.0,0.159122,0.2253,143,1506441.0,5.421752,addition,2.7426343,Q1 2001,ENERGY,13F,09/30/2020,51.0051,45.12
Marsh & mclennan companies  inc.,MMC,"",8253999.0,941370000.0,0.157543,0.188,144,-817108.0,-9.007809,reduction,1.6273960,Q1 2001,FINANCE,13F,09/30/2020,76.04,111.84
Citigroup  inc.,C,"",22128468.0,938689000.0,0.157095,0.2983,145,-8119282.0,-26.842598,reduction,1.0628467,Q1 2001,FINANCE,13F,09/30/2020,1882.29,64.23
Automatic data processing inc,ADP,"",6822722.0,938397000.0,0.157046,0.2812,146,-2964369.0,-30.288561,reduction,1.5910679,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,133.7,161.12
Match group inc.,MTCH,"",8522946.0,930023000.0,0.155644,0.0239,147,7179816.94,534.558975,addition,3.2043169,Q3 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,106.321,150.85
Alibaba group holding ltd adr,BABA,CALL,3315400.0,918134000.0,0.153655,0.0954,148,1023200.0,44.638339,addition,N/A,Q4 2014,COMMUNICATIONS,13F,09/30/2020,,243.46
Ishares new york muni bond etf,NYF,PUT,10957100.0,915575000.0,0.153226,0.0726,149,6347600.0,137.70691,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,58.24
Avalonbay communities  inc.,AVB,"",6086540.0,897886000.0,0.150266,0.1478,150,1133244.0,22.878584,addition,4.3597051,Q2 2003,REAL ESTATE,13F,09/30/2020,159.0569,164.0
Tjx companies inc.,TJX,"",16483717.0,892758000.0,0.149408,0.1352,151,2626468.0,18.953748,addition,1.3729209,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,48.5128,68.46
Spdr s&p financial etf,XLF,"",37490468.0,890399000.0,0.149013,0.1879,152,-4593471.0,-10.915022,reduction,No Data,Q2 2006,FINANCE,13F,09/30/2020,23.26,30.94
Ventas  inc.,VTR,"",20852971.0,887921000.0,0.148598,0.1539,153,-920036.0,-4.225581,reduction,5.5671644,Q2 2001,REAL ESTATE,13F,09/30/2020,57.61,48.98
Altria group  inc. (philip morris),MO,"",23121798.0,886950000.0,0.148436,0.1677,154,987445.0,4.461142,addition,1.2441648,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,45.8963,41.2
General dynamics corp. (electric boat),GD,"",6382650.0,884317000.0,0.147995,0.2064,155,-772356.0,-10.794624,reduction,2.2241357,Q1 2001,INDUSTRIALS,13F,09/30/2020,170.21,153.17
Yum china holdings inc,YUMC,"",16869677.0,869800000.0,0.145566,0.1508,156,613933.0,3.776714,addition,4.0228691,Q4 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,40.9338,57.16
Cisco systems  inc.,CSCO,"",22238915.0,868652000.0,0.145374,0.1954,157,535477.0,2.467245,addition,0.5263008,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,33.515,45.43
Ppg industries  inc. (pittsburgh plate glass),PPG,"",7179918.0,863962000.0,0.144589,0.1257,158,1039466.0,16.928168,addition,3.0397052,Q1 2001,MATERIALS,13F,09/30/2020,85.75,148.04
Spdr s&p industrial etf,XLI,"",11154727.0,860923000.0,0.14408,0.1422,159,427629.0,3.986437,addition,No Data,Q2 2008,INDUSTRIALS,13F,09/30/2020,66.9306,88.83
Crown holdings inc. (crown cork & seal),CCK,"",8518566.0,853560313.2,0.142848,0.1188,160,-743591.0,-8.02827,reduction,6.3211650,,MATERIALS,13G,12/31/2020,,95.2
Lyft inc,LYFT,"",17328500.0,851349205.0,0.142478,0.1031,161,-5272813.0,-23.329676,reduction,5.6130077,,CONSUMER DISCRETIONARY,13G,12/31/2020,,47.88
Ishares u.s. treasury bond etf-ishares u.s. treasury bond etf,GOVT,"",30351556.0,849845000.0,0.142226,0.2058,162,-7740548.0,-20.32061,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,27.97,27.09
Entergy corp.,ETR,"",8863361.0,848931000.0,0.142073,0.1545,163,331712.0,3.888017,addition,4.4265342,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,111.8135,95.25
Union pacific corp.,UNP,"",4282781.0,844735000.0,0.141371,0.2501,164,-3382348.0,-44.126433,reduction,0.6355511,Q1 2001,TRANSPORTS,13F,09/30/2020,116.66,216.6
Amphenol corp. (1987),APH,"",7710521.0,837594000.0,0.140176,0.1332,165,505900.0,7.021882,addition,2.5774356,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,42.8348,131.74
New oriental education & tech group inc adr,EDU,"",5667391.0,834411000.0,0.139643,0.1305,166,474197.0,9.131124,addition,3.3556821,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,108.7783,172.81
Mckesson corp.,MCK,"",5638232.0,826338000.0,0.138292,0.1583,167,291140.0,5.444829,addition,3.5115076,Q1 2001,HEALTH CARE,13F,09/30/2020,145.9521,184.42
Booz allen hamilton holding corp,BAH,"",9474796.0,826012715.28,0.138238,0.1346,168,-30923.0,-0.325309,reduction,6.8707656,,INFORMATION TECHNOLOGY,13G,12/31/2020,,92.18
Autozone inc.,AZO,"",711810.0,822084000.0,0.13758,0.1551,169,-466.0,-0.065424,reduction,3.1275833,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,600.83,1248.33
The trade desk inc class a,TTD,"",1605917.0,800229000.0,0.133923,0.1429,170,-215123.0,-11.813195,reduction,3.8282645,Q3 2016,COMMUNICATIONS,13F,09/30/2020,183.23,785.36
Marketaxess holdings inc,MKTX,"",1641992.0,797072000.0,0.133394,0.1541,171,48152.0,3.021131,addition,4.3251881,Q1 2015,FINANCE,13F,09/30/2020,324.7193,523.0
Ishares core msci eafe etf,IEFA,"",13078540.0,791644000.0,0.132486,0.1604,172,-1461973.0,-10.05448,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,62.55,70.38
U.s. bancorp (first national bank of cincinnati),USB,"",22378259.0,789953000.0,0.132203,0.1383,173,2914993.0,14.976895,addition,1.4855078,Q1 2001,FINANCE,13F,09/30/2020,37.8243,48.4
Becton  dickinson and co.,BDX,"",3495617.0,788016000.0,0.131879,0.1533,174,176333.0,5.312381,addition,1.2018558,Q1 2001,HEALTH CARE,13F,09/30/2020,181.1096,261.74
Ishares core msci emerging markets etf,IEMG,"",15052602.0,782585000.0,0.13097,0.1334,175,530676.0,3.654309,addition,No Data,Q1 2014,FINANCE,13F,09/30/2020,48.6709,65.13
Alibaba group holding ltd adr,BABA,PUT,2778800.0,769533000.0,0.128785,0.0924,176,559700.0,25.221937,addition,N/A,Q4 2014,COMMUNICATIONS,13F,09/30/2020,,243.46
Ishares russell mid-cap etf,IWR,"",13140531.0,750851000.0,0.125659,0.1361,177,-18545.0,-0.140929,reduction,No Data,Q3 2004,FINANCE,13F,09/30/2020,37.82,70.74
Loews corp,L,"",21481481.0,734666000.0,0.12295,0.1393,178,431930.0,2.051968,addition,7.8150604,Q1 2001,FINANCE,13F,09/30/2020,40.0904,47.19
Square inc,SQ,"",4413770.0,727433000.0,0.12174,0.0661,179,1148497.0,35.173077,addition,1.1500003,Q4 2015,FINANCE,13F,09/30/2020,81.417,227.75
Broadcom ltd. (avago technologies),AVGO,"",1959674.0,713830000.0,0.119463,0.1351,180,-258587.0,-11.657195,reduction,0.4818320,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,144.35,445.85
Microchip technology inc,MCHP,"",6883683.0,707231000.0,0.118359,0.1262,181,674090.0,10.855623,addition,2.5604577,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,88.426,148.56
Infosys ltd adr,INFY,"",52094913.0,706408000.0,0.118221,0.0877,182,5049297.0,10.732768,addition,1.2278768,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,5.7997,18.17
Amerisourcebergen corp (holding co),ABC,"",7266656.0,698762000.0,0.116942,0.1259,183,794449.0,12.274777,addition,3.5577307,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,86.989,106.8
Vanguard european stock index fund-etf shares,VGK,"",13262067.0,697585000.0,0.116745,0.116,184,1318625.0,11.040578,addition,No Data,Q4 2006,FINANCE,13F,09/30/2020,52.6011,61.25
Pioneer natural resources co.,PXD,"",8054262.0,695888000.0,0.116461,0.1478,185,217669.0,2.777597,addition,4.8986351,Q1 2001,ENERGY,13F,09/30/2020,130.6398,127.38
Vanguard real estate etf,VNQ,"",8756703.0,689329000.0,0.115363,0.1096,186,1526687.0,21.115956,addition,No Data,Q4 2008,REAL ESTATE,13F,09/30/2020,82.9809,84.61
Hartford financial services group,HIG,"",18692974.0,682854000.0,0.114279,0.1349,187,564990.0,3.116673,addition,5.2166861,Q1 2001,FINANCE,13F,09/30/2020,39.1584,51.67
Shopify inc,SHOP,"",665605.0,682711000.0,0.114255,0.1189,188,16266.0,2.505009,addition,0.6007100,Q2 2015,COMMUNICATIONS,13F,09/30/2020,188.2596,1170.47
American homes 4 rent,AMH,"",22612815.0,678384450.0,0.113531,0.1118,189,-803846.0,-3.432795,reduction,7.1643866,,REAL ESTATE,13G,12/31/2020,,30.24
Wells fargo & co.  (northwest bancorporation),WFC,"",29085015.0,676519000.0,0.113219,0.1227,190,4253796.0,17.130838,addition,0.7034729,Q1 2001,FINANCE,13F,09/30/2020,35.471,32.04
Rockwell automation  inc.,ROK,"",3055923.0,676060000.0,0.113142,0.1005,191,610243.0,24.951874,addition,2.6305304,Q1 2001,INDUSTRIALS,13F,09/30/2020,181.729,255.6
Apple inc,AAPL,PUT,5901100.0,673257000.0,0.112673,0.0682,192,2025500.0,52.262875,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,,127.14
Ameriprise financial  inc.,AMP,"",4474532.0,672878000.0,0.11261,0.1185,193,382007.0,9.334262,addition,3.7926887,Q4 2005,FINANCE,13F,09/30/2020,111.9183,208.28
Ishares core msci europe etf,IEUR,"",14763036.0,662418000.0,0.110859,0.1286,194,-820561.0,-5.265543,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,43.97,52.18
Ishares msci emerging index fund,EEM,"",14978898.0,649935000.0,0.10877,0.177,195,-7951210.0,-34.675851,reduction,No Data,Q2 2004,FINANCE,13F,09/30/2020,39.97,54.35
Sysco corp.,SYY,"",10529855.0,644112000.0,0.107796,0.0472,196,6054679.0,135.294768,addition,2.0672772,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,58.8285,75.57
Walt disney co. (the),DIS,"",5121602.0,642247000.0,0.107483,0.1086,197,74961.0,1.485364,addition,0.2828856,Q1 2001,COMMUNICATIONS,13F,09/30/2020,99.4065,171.44
Estee lauder companies inc.,EL,"",2988051.0,641775000.0,0.107404,0.0553,198,1468360.0,96.622274,addition,1.3190053,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,182.8573,249.13
Lululemon athletica inc.,LULU,"",1980961.0,641178000.0,0.107305,0.1226,199,-54519.0,-2.678435,reduction,1.5832168,Q3 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,119.05,344.5
Jpmorgan alerian mlp etn,AMJ,"",57746370.0,635788000.0,0.106402,0.1452,200,750000.0,1.315873,addition,No Data,Q2 2009,FINANCE,13F,09/30/2020,18.9229,15.91
Vanguard mid-cap etf,VO,"",3551341.0,622266000.0,0.10414,0.1448,201,-1025996.0,-22.414692,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,148.64,212.49
Apple inc,AAPL,CALL,5429400.0,619440000.0,0.103667,0.0325,202,3585400.0,194.436009,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,,127.14
Zillow group inc class c,Z,"",6066847.0,615299000.0,0.102974,0.0194,203,4322110.0,247.722723,addition,3.6572028,Q4 2015,COMMUNICATIONS,13F,09/30/2020,85.5859,137.5
Invitation homes inc,INVH,"",21951193.0,614633000.0,0.102862,0.0574,204,11151107.0,103.250169,addition,3.9161214,Q1 2017,REAL ESTATE,13F,09/30/2020,26.5927,29.59
Wayfair inc class a,W,"",2078922.0,612576000.0,0.102518,0.0482,205,814592.0,64.428749,addition,2.8551991,Q4 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,188.4245,300.0
Jpmorgan betabuilders msci us reit etf,BBRE,"",8488816.0,609922000.0,0.102074,0.1279,206,-801085.0,-8.623181,reduction,No Data,Q2 2018,FINANCE,13F,09/30/2020,85.91,78.976
Vertex pharmaceuticals  inc.,VRTX,"",2239810.0,605443000.0,0.101324,0.1184,207,126724.0,5.997106,addition,0.8613398,Q1 2001,HEALTH CARE,13F,09/30/2020,98.719,225.55
Amazon.com inc.,AMZN,CALL,186700.0,587149000.0,0.0982625,0.0598,208,74300.0,66.103203,addition,N/A,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,,3104.25
Biogen inc,BIIB,"",2073725.0,585516000.0,0.0979892,0.1025,209,88010.0,4.432157,addition,1.3476108,Q1 2001,HEALTH CARE,13F,09/30/2020,246.0479,275.84
Carlisle companies inc,CSL,"",3710161.0,579452944.98,0.0969745,0.069,210,287361.0,8.395495,addition,6.9506115,,INDUSTRIALS,13G,12/31/2020,,153.0
Intuit  inc.,INTU,"",1781209.0,576469000.0,0.0964751,0.1441,211,-739395.0,-29.334041,reduction,0.6499676,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,219.08,371.01
Workday inc,WDAY,"",2601543.0,574368000.0,0.0961235,0.0405,212,1482793.0,132.540156,addition,1.4453017,Q4 2012,COMMUNICATIONS,13F,09/30/2020,189.8913,222.56
Fortune brands home & security inc,FBHS,"",6623720.0,567785278.4,0.0950219,0.1027,213,-547638.0,-7.636462,reduction,4.7677114,,CONSUMER DISCRETIONARY,13G,12/31/2020,,88.32
Splunk inc,SPLK,"",3016233.0,564578000.0,0.0944851,0.0848,214,805718.0,36.449334,addition,1.8650861,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,137.9649,169.97
Baxter international inc.,BAX,"",7126922.0,563668000.0,0.0943328,0.1369,215,-1110833.0,-13.484657,reduction,1.3951968,Q1 2001,HEALTH CARE,13F,09/30/2020,80.06,80.04
Veeva systems inc,VEEV,"",1998987.0,561695000.0,0.0940026,0.0885,216,42744.0,2.185005,addition,1.4658346,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,74.6724,271.01
Northern trust corp.,NTRS,"",7219896.0,559253000.0,0.0935939,0.1118,217,-81394.0,-1.114789,reduction,3.4690819,Q1 2001,FINANCE,13F,09/30/2020,60.04,96.44
Republic services inc.,RSG,"",5944716.0,558328000.0,0.0934391,0.0867,218,469515.0,8.575302,addition,1.8651571,Q1 2001,INDUSTRIALS,13F,09/30/2020,66.0141,93.81
Spdr gold trust,GLD,CALL,3103900.0,553084000.0,0.0925615,0.1059,219,-174700.0,-5.328494,reduction,No Data,Q2 2008,MATERIALS,13F,09/30/2020,,171.13
Martin marietta materials inc.,MLM,"",2361529.0,545656000.0,0.0913184,0.0932,220,24850.0,1.063475,addition,3.7921465,Q1 2004,MATERIALS,13F,09/30/2020,169.8467,303.58
Ishares china large-cap etf,FXI,PUT,6642300.0,541836000.0,0.0906791,0.0481,221,393500.0,6.297209,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,48.62
Arthur j. gallagher & co inc,AJG,"",5123682.0,536808000.0,0.0898377,0.1069,222,-558825.0,-9.834128,reduction,2.6641164,Q1 2001,FINANCE,13F,09/30/2020,67.31,116.11
Monster beverage corp.,MNST,"",6721492.0,536308000.0,0.089754,0.0832,223,501598.0,8.064414,addition,1.2732106,Q4 2005,CONSUMER STAPLES,13F,09/30/2020,44.4898,91.65
Global payments inc.,GPN,"",3017636.0,535629000.0,0.0896403,0.1026,224,-117614.0,-3.751344,reduction,1.0081057,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,108.88,191.38
Abbott laboratories,ABT,"",5019670.0,528019000.0,0.0883668,0.0793,225,523608.0,11.645925,addition,0.2832193,Q1 2001,HEALTH CARE,13F,09/30/2020,58.349,111.3
Ball corp.,BLL,"",6390722.0,526341000.0,0.0880859,0.1188,226,-2471251.0,-27.886014,reduction,1.9536821,Q2 2003,MATERIALS,13F,09/30/2020,31.46,90.42
Docusign inc,DOCU,"",2447884.0,521230000.0,0.0872306,0.0397,227,1252134.0,104.715367,addition,1.3121379,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,137.1755,249.28
First republic bank (ca),FRC,"",4811958.0,518104000.0,0.0867075,0.1082,228,-479648.0,-9.064318,reduction,2.7942518,Q4 2010,FINANCE,13F,09/30/2020,65.3,153.71
Public service enterprise group inc,PEG,"",9437664.0,517186000.0,0.0865538,0.06,229,3118551.0,49.351088,addition,1.8657115,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,53.4838,59.38
Exact sciences corp,EXAS,"",5065143.0,516696000.0,0.0864718,0.0836,230,84827.0,1.703245,addition,3.0016035,Q3 2010,HEALTH CARE,13F,09/30/2020,64.6946,145.97
Adobe systems  inc.,ADBE,"",1051503.0,514532000.0,0.0861097,0.0746,231,163816.0,18.454252,addition,0.2191915,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,134.0561,458.08
Ishares gold trust,IAU,"",27603099.0,499893000.0,0.0836597,0.0597,232,9389845.0,51.55501,addition,No Data,Q1 2009,MATERIALS,13F,09/30/2020,14.9614,17.4
Spdr s&p financial etf,XLF,PUT,20947200.0,497496000.0,0.0832586,0.1028,233,-2074300.0,-9.010273,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,,30.94
Viacomcbs inc. class b,VIAC,"",17109122.0,495480000.0,0.0829212,0.0463,234,6812096.0,66.155956,addition,3.0282726,Q1 2001,COMMUNICATIONS,13F,09/30/2020,30.8507,45.3
Snap inc class a,SNAP,"",19014527.0,494189000.0,0.0827051,0.0585,235,6115203.0,47.407159,addition,1.5400023,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,22.9351,50.31
Ametek inc.,AME,"",4875070.0,486970000.0,0.081497,0.0793,236,277390.0,6.03326,addition,2.1189981,Q1 2002,INDUSTRIALS,13F,09/30/2020,55.9514,119.0
T-mobile us inc,TMUS,"",5308085.0,482983000.0,0.0808298,0.1065,237,9508.0,0.179444,addition,0.4276621,Q2 2013,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,84.7631,127.28
Invesco s&p 500 equal weight etf,RSP,"",4466685.0,480481000.0,0.080411,0.0882,238,-26090.0,-0.58071,reduction,No Data,Q3 2009,FINANCE,13F,09/30/2020,100.11,131.22
Entegris inc.,ENTG,"",6563840.0,480473000.0,0.0804097,0.0668,239,704157.0,12.016981,addition,4.8623765,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,46.8263,107.57
Keysight technologies inc,KEYS,"",4818531.0,479926000.0,0.0803182,0.0817,240,617700.0,14.704234,addition,2.5892987,Q4 2014,HEALTH CARE,13F,09/30/2020,65.9303,146.29
Spotify technology sa,SPOT,"",1971696.0,478038000.0,0.0800022,0.0727,241,513275.0,35.193884,addition,1.0399999,Q2 2018,COMMUNICATIONS,13F,09/30/2020,171.1393,319.82
Fiserv inc.,FISV,"",4612856.0,477846000.0,0.0799701,0.0789,242,422567.0,10.084436,addition,0.6899066,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,85.6997,108.2
Blackstone group inc,BX,"",9062946.0,477708000.0,0.079947,0.0898,243,853224.0,10.392849,addition,1.3446390,Q3 2007,FINANCE,13F,09/30/2020,52.2,63.35
Costco co.,COST,"",1352955.0,476429000.0,0.0797329,0.0932,244,-239294.0,-15.02868,reduction,0.3054383,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,229.31,362.16
Twitter inc,TWTR,"",10600786.0,474278000.0,0.0793729,0.0459,245,2621673.0,32.856697,addition,1.3328461,Q4 2013,COMMUNICATIONS,13F,09/30/2020,36.1752,45.18
Itt inc. (international telephone and telegraph),ITT,"",7960938.0,473278000.0,0.0792056,0.0733,246,1493089.0,23.084784,addition,9.2140486,Q1 2001,INDUSTRIALS,13F,09/30/2020,55.8815,80.95
Alexion pharmaceuticals inc.,ALXN,"",4199711.0,472298000.0,0.0790416,0.0828,247,374895.0,9.801648,addition,1.9201262,Q3 2002,HEALTH CARE,13F,09/30/2020,114.9491,156.7
Comcast corp.  class a,CMCSA,CALL,10189600.0,470760000.0,0.0787842,0.0594,248,2288900.0,28.970851,addition,N/A,Q3 2015,COMMUNICATIONS,13F,09/30/2020,,48.69
Realty income corp.,O,"",7637081.0,466626000.0,0.0780923,0.0884,249,-59171.0,-0.768829,reduction,2.1758677,Q4 2005,REAL ESTATE,13F,09/30/2020,55.53,58.65
Ishares trust - core s&p mid-cap 400 exchange traded fund,IJH,"",2532052.0,466253000.0,0.0780299,0.0934,250,-189018.0,-6.946459,reduction,No Data,Q1 2004,FINANCE,13F,09/30/2020,105.76,241.6
Ishares iboxx $ high yield corp bond etf,HYG,"",5545388.0,463373000.0,0.0775479,0.1787,251,-5796512.0,-51.107063,reduction,No Data,Q2 2008,FINANCE,13F,09/30/2020,81.73,87.11
Micron technology  inc.,MU,"",9075932.0,460241000.0,0.0770238,0.0626,252,2777535.0,44.099078,addition,0.8125939,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,40.6657,80.72
Exxonmobil corp. (standard oil of new jersey),XOM,"",13402155.0,459427000.0,0.0768875,0.1104,253,614988.0,4.809416,addition,0.3169682,Q1 2001,ENERGY,13F,09/30/2020,54.6335,47.89
Boston properties  inc.,BXP,"",5719932.0,459195000.0,0.0768487,0.0838,254,913934.0,19.016529,addition,3.6746428,Q1 2001,REAL ESTATE,13F,09/30/2020,110.9764,95.15
Healthpeak properties inc,PEAK,"",16703164.0,451821000.0,0.0756146,0.0733,255,2921379.0,21.197392,addition,3.1025977,Q1 2001,REAL ESTATE,13F,09/30/2020,29.9058,29.96
Catalent inc,CTLT,"",5301036.0,451596000.0,0.075577,0.0942,256,-1354718.0,-20.354088,reduction,3.2186480,Q3 2014,HEALTH CARE,13F,09/30/2020,36.37,115.5
Toronto-dominion bank (the),TD,"",9800611.0,450436000.0,0.0753829,0.0811,257,379970.0,4.033377,addition,0.5396287,Q1 2002,FINANCE,13F,09/30/2020,49.9792,59.26
Cvs health corp. (melville shoe),CVS,"",7790197.0,448249000.0,0.0750168,0.1046,258,-551046.0,-6.606282,reduction,0.5951652,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,66.14,76.26
Ishares iboxx investment grade corporate bond fund,LQD,"",3308073.0,445697000.0,0.0745898,0.1088,259,-884060.0,-21.088548,reduction,No Data,Q2 2008,FINANCE,13F,09/30/2020,124.02,136.14
Solaredge technologies inc,SEDG,"",1921476.0,444823000.0,0.0744435,0.0124,260,1460097.0,316.463688,addition,3.7520472,Q2 2017,ENERGY,13F,09/30/2020,206.5273,282.26
Alexandria real estate equities  inc.,ARE,"",2768433.0,442756000.0,0.0740976,0.0462,261,1292626.0,87.58774,addition,1.9986328,Q1 2001,REAL ESTATE,13F,09/30/2020,145.5907,168.37
Williams cos. (the),WMB,"",21800549.0,441679000.0,0.0739173,0.0882,262,-2234221.0,-9.295787,reduction,1.7963749,Q1 2001,ENERGY,13F,09/30/2020,27.3,22.5
Tractor supply company,TSCO,"",3125736.0,440665000.0,0.0737476,0.0883,263,-344449.0,-9.925955,reduction,2.6830952,Q4 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,101.47,157.48
Metlife inc.,MET,"",11962146.0,439849000.0,0.0736111,0.1006,264,-2313275.0,-16.204601,reduction,1.3292034,Q1 2001,FINANCE,13F,09/30/2020,40.51,51.14
Ishares msci india index fund,INDA,"",13024075.0,437609000.0,0.0732362,0.079,265,-1080520.0,-7.660766,reduction,No Data,Q4 2014,FINANCE,13F,09/30/2020,32.97,40.99
Digital realty trust  inc.,DLR,"",2912865.0,429706000.0,0.0719136,0.0632,266,609084.0,26.438451,addition,1.0396956,Q3 2006,REAL ESTATE,13F,09/30/2020,120.083,136.48
Amazon.com inc.,AMZN,PUT,135300.0,425502000.0,0.07121,0.054,267,33900.0,33.431953,addition,N/A,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,,3104.25
Illinois tool works inc,ITW,"",2196505.0,424958000.0,0.071119,0.1164,268,-1253834.0,-36.339444,reduction,0.6939540,Q1 2001,INDUSTRIALS,13F,09/30/2020,82.04,203.19
Ishares msci all cntry asia ex japan index fund,AAXJ,"",5589155.0,424553000.0,0.0710512,0.079,269,-331155.0,-5.593542,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,63.06,94.73
Take-two interactive software  inc.,TTWO,"",2581781.0,424290000.0,0.0710072,0.0496,270,739640.0,40.151107,addition,2.2428714,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,90.6362,196.28
Citizens financial group inc,CFG,"",17082551.0,423307000.0,0.0708427,0.0802,271,627520.0,3.813545,addition,3.9999128,Q3 2014,FINANCE,13F,09/30/2020,27.3703,40.63
At&t inc. (southwestern bell - sbc corp.),T,"",14918348.0,422191000.0,0.0706559,0.0634,272,4055043.0,37.327894,addition,0.2093509,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,31.1023,29.17
Ishares edge msci usa quality factor etf,QUAL,"",4069991.0,419454000.0,0.0701979,0.0746,273,40289.0,0.999801,addition,No Data,Q1 2016,FINANCE,13F,09/30/2020,95.8786,115.22
