Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
U.s. bancorp (first national bank of cincinnati),USB,"",109402733.0,3922087000.0,0.129925,0.1451,138,-1709101.0,-1.538181,reduction,7.2623440,Q2 2002,FINANCE,13F,09/30/2020,32.09,48.4
Edwards lifesciences corp.,EW,"",48841226.0,3898507000.0,0.129144,0.1212,139,-587284.0,-1.188148,reduction,7.8365602,Q2 2002,HEALTH CARE,13F,09/30/2020,7.23,87.87
Wec energy group (wisconsin electric power),WEC,"",39165473.0,3795134000.0,0.12572,0.1234,140,-528403.0,-1.331195,reduction,12.4163556,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.52,88.69
Square inc,SQ,"",23172239.0,3766648000.0,0.124776,0.103,141,-4502443.0,-16.269177,reduction,6.0374879,Q4 2015,FINANCE,13F,09/30/2020,31.14,227.75
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",34122898.0,3750448000.0,0.12424,0.1261,142,332889.0,0.98517,addition,8.0535317,Q2 2002,FINANCE,13F,09/30/2020,70.32,154.78
Analog devices inc,ADI,"",32088636.0,3746028000.0,0.124093,0.1408,143,-277380.0,-0.85701,reduction,8.6846949,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,57.57,157.75
Synopsys inc.,SNPS,"",17430820.0,3729847000.0,0.123557,0.1231,144,-373322.0,-2.096827,reduction,11.3902735,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,52.35,258.92
Aon plc,AON,"",18068737.0,3727581000.0,0.123482,0.1252,145,-256745.0,-1.401027,reduction,7.9035192,Q2 2002,FINANCE,13F,09/30/2020,60.06,207.93
Kla corp,KLAC,"",19142661.0,3708699000.0,0.122857,0.1342,146,-311508.0,-1.60124,reduction,12.3932951,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,69.28,304.13
Chipotle mexican grill  inc.,CMG,"",2976599.0,3702025000.0,0.122636,0.1114,147,-7595.0,-0.254508,reduction,10.6381768,Q1 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,337.16,1405.74
Centene corp,CNC,"",62560804.0,3649172000.0,0.120885,0.1442,148,-1434019.0,-2.240836,reduction,10.7901094,Q2 2002,HEALTH CARE,13F,09/30/2020,43.55,63.99
American electric power company inc,AEP,"",44572788.0,3642933000.0,0.120678,0.1271,149,-408666.0,-0.908521,reduction,8.9793972,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,52.52,80.47
Idexx laboratories inc.,IDXX,"",9205043.0,3618595000.0,0.119872,0.1103,150,-215257.0,-2.285033,reduction,10.7913887,Q2 2002,HEALTH CARE,13F,09/30/2020,86.27,489.46
Twitter inc,TWTR,"",81120247.0,3609851000.0,0.119582,0.087,151,-1217994.0,-1.479257,reduction,10.1993196,Q4 2013,COMMUNICATIONS,13F,09/30/2020,32.87,45.18
Amphenol corp. (1987),APH,"",32769092.0,3547911000.0,0.11753,0.113,152,-484649.0,-1.457427,reduction,10.9538932,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,44.13,131.74
Illumina inc,ILMN,"",11478425.0,3547753000.0,0.117525,0.1539,153,-234748.0,-2.004137,reduction,7.8619349,Q2 2002,HEALTH CARE,13F,09/30/2020,137.72,376.35
Biogen inc,BIIB,"",12348072.0,3502903000.0,0.116039,0.1222,154,-528035.0,-4.10089,reduction,8.0243981,Q2 2002,HEALTH CARE,13F,09/30/2020,136.72,275.84
Docusign inc,DOCU,"",16260305.0,3499868000.0,0.115939,0.0974,155,306467.0,1.920961,addition,8.7160022,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,77.5843,249.28
Veeva systems inc,VEEV,"",12367537.0,3477627000.0,0.115202,0.1072,156,-523054.0,-4.057642,reduction,9.0689752,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,53.38,271.01
Eversource energy (western massachusetts cos./northeast utilities),ES,"",41430279.0,3461500000.0,0.114668,0.1236,157,-401205.0,-0.959098,reduction,12.0849846,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.71,88.57
Roper technologies inc,ROP,"",8727673.0,3448390000.0,0.114233,0.1213,158,-81383.0,-0.923856,reduction,8.3221861,Q2 2002,INDUSTRIALS,13F,09/30/2020,119.14,411.62
Cadence design systems  inc.,CDNS,"",32332689.0,3447634000.0,0.114208,0.1139,159,-1127067.0,-3.368426,reduction,11.5916442,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,23.76,134.64
Lululemon athletica inc.,LULU,"",10425933.0,3433989000.0,0.113756,0.1185,160,-283501.0,-2.647208,reduction,8.3325783,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,81.94,344.5
Vanguard s&p 500 etf,VOO,"",10983451.0,3379059000.0,0.111937,0.1086,161,176098.0,1.629428,addition,No Data,Q4 2012,FINANCE,13F,09/30/2020,248.0019,345.37
Cintas corporation,CTAS,"",10106292.0,3363677000.0,0.111427,0.097,162,-160106.0,-1.559515,reduction,9.6263481,Q2 2002,INDUSTRIALS,13F,09/30/2020,72.17,326.07
Iqvia holdings inc,IQV,"",21235270.0,3347315000.0,0.110885,0.1035,163,670855.0,3.262213,addition,11.0758554,Q2 2013,HEALTH CARE,13F,09/30/2020,88.292,187.79
Emerson electric co.,EMR,"",50723108.0,3325913000.0,0.110176,0.1131,164,-690072.0,-1.342208,reduction,8.4613450,Q2 2002,INDUSTRIALS,13F,09/30/2020,47.97,82.75
Weyerhaeuser corp.,WY,"",116204921.0,3314164000.0,0.109787,0.0952,165,-3237624.0,-2.710612,reduction,15.5682396,Q2 2002,MATERIALS,13F,09/30/2020,31.52,32.52
Avalonbay communities  inc.,AVB,"",22166308.0,3310317000.0,0.10966,0.1251,166,-637380.0,-2.795074,reduction,15.8774224,Q2 2002,REAL ESTATE,13F,09/30/2020,128.81,164.0
Realty income corp.,O,"",54297694.0,3298584000.0,0.109271,0.1158,167,-581079.0,-1.058841,reduction,15.4698635,Q2 2002,REAL ESTATE,13F,09/30/2020,47.72,58.65
Dowdupont inc. (dow chemical),DD,"",58873281.0,3266290000.0,0.108201,0.1134,168,-1317914.0,-2.189546,reduction,8.0225268,Q2 2002,MATERIALS,13F,09/30/2020,160.52,82.34
Xcel energy inc. (northern states power co. (mn)),XEL,"",47214677.0,3258285000.0,0.107936,0.1058,169,-495768.0,-1.039118,reduction,8.7873503,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,34.86,64.96
Clorox co.,CLX,"",15461329.0,3249507000.0,0.107645,0.1211,170,-108143.0,-0.694584,reduction,12.2660355,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,89.97,197.52
Welltower inc,WELL,"",58545322.0,3225261000.0,0.106842,0.0967,171,5866054.0,11.135413,addition,14.0293890,Q2 2002,REAL ESTATE,13F,09/30/2020,59.805,64.25
Verisk analytics inc,VRSK,"",17379751.0,3220641000.0,0.106689,0.1073,172,-399964.0,-2.249552,reduction,10.6893245,Q4 2009,INDUSTRIALS,13F,09/30/2020,68.19,190.02
Shopify inc,SHOP,"",3143161.0,3215359000.0,0.106514,0.1038,173,60518.0,1.963185,addition,2.8367101,Q2 2016,COMMUNICATIONS,13F,09/30/2020,244.8656,1170.47
Best buy co.  inc.,BBY,"",28886184.0,3214744000.0,0.106494,0.0908,174,-460382.0,-1.568776,reduction,11.1553421,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,33.95,114.0
Msci inc,MSCI,"",8899729.0,3175245000.0,0.105185,0.1093,175,-327768.0,-3.552079,reduction,10.7361418,Q4 2007,FINANCE,13F,09/30/2020,68.32,415.3
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",31115205.0,3174684000.0,0.105166,0.0982,176,-518476.0,-1.639,reduction,7.8061227,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,53.48,123.17
Baxter international inc.,BAX,"",39395678.0,3168200000.0,0.104952,0.1221,177,-584943.0,-1.463066,reduction,7.7122669,Q2 2002,HEALTH CARE,13F,09/30/2020,38.12,80.04
General mills co.,GIS,"",51186980.0,3157213000.0,0.104588,0.1089,178,1389909.0,2.791146,addition,8.3715924,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,41.4059,56.24
Charles schwab corp,SCHW,"",87042355.0,3153545000.0,0.104466,0.1072,179,-2576301.0,-2.874737,reduction,4.8362670,Q2 2002,FINANCE,13F,09/30/2020,23.66,58.75
Fastenal co.,FAST,"",69647986.0,3140428000.0,0.104032,0.1044,180,942141.0,1.371268,addition,12.1326690,Q2 2002,INDUSTRIALS,13F,09/30/2020,22.2038,50.48
Alexandria real estate equities  inc.,ARE,"",19608135.0,3137301000.0,0.103928,0.1162,181,-584899.0,-2.896538,reduction,14.1558283,Q2 2002,REAL ESTATE,13F,09/30/2020,98.04,168.37
American water works co inc,AWK,"",21434249.0,3105393000.0,0.102871,0.1007,182,-626766.0,-2.841057,reduction,11.8243576,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,56.74,159.72
Ansys  inc.,ANSS,"",9395102.0,3074359000.0,0.101843,0.0995,183,-217519.0,-2.262848,reduction,10.9392764,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,81.93,364.28
Twilio inc,TWLO,"",12345102.0,3050352000.0,0.101048,0.093,184,397901.0,3.330496,addition,8.2419287,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,82.521,388.65
L3harris technologies inc,LHX,"",17943178.0,3047469000.0,0.100952,0.1093,185,-213258.0,-1.174559,reduction,8.5398144,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,103.16,188.58
Ihs markit ltd,INFO,"",38597070.0,3030256000.0,0.100382,0.1086,186,-1956720.0,-4.824999,reduction,9.1526117,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,43.23,85.51
Microchip technology inc,MCHP,"",29346065.0,3015602000.0,0.0998967,0.109,187,175771.0,0.602568,addition,10.9155749,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,50.9721,148.56
Exelon corp,EXC,"",84299143.0,3014538000.0,0.0998614,0.1097,188,-922219.0,-1.082145,reduction,8.6409925,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,37.29,43.36
Royal bank of canada (nyse),RY,"",42936870.0,3011592000.0,0.0997638,0.1044,189,-457671.0,-1.054674,reduction,3.0172092,Q1 2015,FINANCE,13F,09/30/2020,63.88,85.06
Sempra energy  inc.,SRE,"",25248557.0,2988419000.0,0.0989962,0.1071,190,-504078.0,-1.957384,reduction,8.7525689,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,84.97,122.16
Xilinx  inc,XLNX,"",28620924.0,2983444000.0,0.0988314,0.1016,191,-497547.0,-1.708699,reduction,11.6762090,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,42.23,136.6
Ball corp.,BLL,"",35703602.0,2967684000.0,0.0983093,0.0914,192,-1366771.0,-3.686963,reduction,10.9148054,Q2 2002,MATERIALS,13F,09/30/2020,29.13,90.42
Conocophillips (phillips petroleum),COP,"",90235113.0,2963321000.0,0.0981648,0.1367,193,-1508989.0,-1.64478,reduction,8.4489111,Q2 2002,ENERGY,13F,09/30/2020,47.03,45.12
Cognizant technology solutions corp,CTSH,"",42466357.0,2948015000.0,0.0976577,0.0867,194,-562332.0,-1.306877,reduction,7.9429662,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,40.21,80.24
Motorola solutions inc,MSI,"",18738298.0,2938353000.0,0.0973377,0.0966,195,-703370.0,-3.617848,reduction,11.0535523,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,1015.89,173.55
Electronic arts  inc.,EA,"",22486541.0,2932470000.0,0.0971428,0.1061,196,-169015.0,-0.74602,reduction,7.7578818,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,43.23,139.0
Costar group inc,CSGP,"",3446294.0,2924215000.0,0.0968693,0.0906,197,-146808.0,-4.085829,reduction,8.7429278,Q2 2002,INDUSTRIALS,13F,09/30/2020,203.11,853.72
Willis towers watson plc,WLTW,"",13770733.0,2875605000.0,0.095259,0.0995,198,-467579.0,-3.28395,reduction,10.6828189,Q3 2004,FINANCE,13F,09/30/2020,252.4,206.65
General dynamics corp. (electric boat),GD,"",20615122.0,2853751000.0,0.0945351,0.1109,199,-300592.0,-1.437159,reduction,7.1836664,Q2 2002,INDUSTRIALS,13F,09/30/2020,85.87,153.17
Dow inc,DOW,"",60189249.0,2831903000.0,0.0938113,0.0886,200,-1084213.0,-1.769466,reduction,8.1144733,Q2 2019,MATERIALS,13F,09/30/2020,48.86,57.31
Simon property group  inc.,SPG,"",43289512.0,2799965000.0,0.0927533,0.0961,201,3663713.0,9.245777,addition,13.1928790,Q2 2002,REAL ESTATE,13F,09/30/2020,101.3038,93.0
General motors co,GM,"",94336528.0,2791418000.0,0.0924702,0.0861,202,-1641706.0,-1.710498,reduction,6.5909332,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,34.38,49.97
Ross stores inc. (de),ROST,"",29910106.0,2791211000.0,0.0924633,0.0914,203,-315057.0,-1.042367,reduction,8.3908000,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,36.01,116.97
Mccormick & co. non-voting shares,MKC,"",28650138.0,2780495000.0,0.0921084,0.093,204,-584108.0,-1.998027,reduction,5.7600734,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,67.22,93.43
Corning inc.,GLW,"",85708413.0,2777810000.0,0.0920194,0.0695,205,10084237.0,13.334674,addition,11.2182314,Q2 2002,MATERIALS,13F,09/30/2020,18.1425,37.8
Cummins inc,CMI,"",13008732.0,2746924000.0,0.0909963,0.0817,206,-293511.0,-2.206478,reduction,8.7892930,Q2 2002,INDUSTRIALS,13F,09/30/2020,93.77,237.24
Carrier global corp.,CARR,"",89643399.0,2737711000.0,0.0906911,0.0731,207,-3161970.0,-3.407098,reduction,10.3432232,Q2 2020,INDUSTRIALS,13F,09/30/2020,22.22,40.38
D.r. horton  inc.,DHI,"",36153991.0,2734326000.0,0.0905789,0.0736,208,-1255721.0,-3.356671,reduction,9.9153350,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,25.54,69.36
Waste connections inc,WCN,"",26276290.0,2727479000.0,0.0903521,0.0893,209,-567639.0,-2.11459,reduction,9.9948298,Q2 2002,INDUSTRIALS,13F,09/30/2020,44.7,101.87
Church & dwight co.  inc.,CHD,"",28940242.0,2711989000.0,0.089839,0.0807,210,-481381.0,-1.636147,reduction,11.6482987,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,35.55,85.24
Sysco corp.,SYY,"",43320711.0,2695414000.0,0.0892899,0.0877,211,-1903039.0,-4.208052,reduction,8.5049525,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,41.55,75.57
Ebay inc.,EBAY,"",51719745.0,2694598000.0,0.0892629,0.0979,212,-879742.0,-1.67253,reduction,7.5028078,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,13.56,55.42
Splunk inc,SPLK,"",14300304.0,2690316000.0,0.089121,0.1041,213,-470212.0,-3.18345,reduction,8.8425857,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,67.37,169.97
Resmed inc.,RMD,"",15644513.0,2681939000.0,0.0888435,0.1089,214,-348334.0,-2.178061,reduction,10.7956364,Q2 2002,HEALTH CARE,13F,09/30/2020,55.05,211.62
Equity residential,EQR,"",51835830.0,2660733000.0,0.088141,0.0984,215,4652023.0,9.859363,addition,13.9248832,Q2 2002,REAL ESTATE,13F,09/30/2020,50.4835,61.59
Skyworks solutions  inc.,SWKS,"",18239488.0,2653846000.0,0.0879129,0.0848,216,-457840.0,-2.448692,reduction,10.9822369,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,48.92,152.0
Oreilly automotive inc.,ORLY,"",5738661.0,2645981000.0,0.0876524,0.0873,217,-97816.0,-1.675943,reduction,7.9210300,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,75.96,466.69
Transdigm group inc,TDG,"",5530502.0,2627652000.0,0.0870452,0.0872,218,-33199.0,-0.596707,reduction,10.1596627,Q2 2006,INDUSTRIALS,13F,09/30/2020,192.94,584.99
Aptiv plc,APTV,"",28504510.0,2613293000.0,0.0865695,0.0809,219,-773476.0,-2.641835,reduction,10.5562339,Q1 2012,INDUSTRIALS,13F,09/30/2020,41.51,142.75
Hca healthcare inc,HCA,"",20870900.0,2602184000.0,0.0862015,0.0723,220,-134016.0,-0.638022,reduction,6.1679848,Q1 2011,HEALTH CARE,13F,09/30/2020,60.12,168.77
Vanguard emerging markets stock index fund-etf shares,VWO,"",60065057.0,2597213000.0,0.0860368,0.0839,221,363975.0,0.609662,addition,No Data,Q2 2011,FINANCE,13F,09/30/2020,39.7314,52.5
Rockwell automation  inc.,ROK,"",11666811.0,2574632000.0,0.0852888,0.0901,222,-265330.0,-2.223658,reduction,10.0427598,Q2 2002,INDUSTRIALS,13F,09/30/2020,94.39,255.6
Mettler-toledo international  inc.,MTD,"",2646043.0,2555416000.0,0.0846523,0.0777,223,-71958.0,-2.64746,reduction,11.1203681,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,245.96,1218.44
Autozone inc.,AZO,"",2165947.0,2550705000.0,0.0844962,0.0888,224,-54327.0,-2.44686,reduction,9.5168369,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,349.34,1248.33
Uber technologies inc,UBER,"",69697990.0,2542582000.0,0.0842271,0.0596,225,15638612.0,28.928583,addition,3.9516527,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,33.6722,55.52
Align technology inc,ALGN,"",7717775.0,2526491000.0,0.0836941,0.0782,226,-314671.0,-3.917499,reduction,9.7878714,Q2 2002,HEALTH CARE,13F,09/30/2020,78.08,567.23
Vanguard total stock market etf,VTI,"",14804363.0,2521331000.0,0.0835231,0.0812,227,178716.0,1.221936,addition,No Data,Q3 2003,FINANCE,13F,09/30/2020,111.7555,197.06
Dte energy co. (detroit edison),DTE,"",21897815.0,2519124000.0,0.08345,0.0867,228,-827905.0,-3.643031,reduction,11.3132161,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,73.32,123.52
Toronto-dominion bank (the),TD,"",54382369.0,2514640000.0,0.0833015,0.0869,229,-549309.0,-0.999986,reduction,2.9943324,Q1 2015,FINANCE,13F,09/30/2020,46.08,59.26
Johnson controls international plc (tyco laboratories),JCI,"",61221367.0,2500894000.0,0.0828461,0.0764,230,-1904195.0,-3.01652,reduction,8.4570669,Q2 2002,INDUSTRIALS,13F,09/30/2020,39.13,51.81
Corteva inc,CTVA,"",86303627.0,2486408000.0,0.0823663,0.0717,231,10896871.0,14.450789,addition,11.5841307,Q2 2019,MATERIALS,13F,09/30/2020,29.343,43.75
Capital one financial corp,COF,"",34479777.0,2477717000.0,0.0820783,0.0775,232,-427600.0,-1.224956,reduction,7.5382589,Q2 2002,FINANCE,13F,09/30/2020,63.0,112.53
Te connectivity ltd,TEL,"",25332508.0,2476001000.0,0.0820215,0.0745,233,-411929.0,-1.60007,reduction,7.6592825,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,45.3,127.95
T. rowe price group,TROW,"",19304424.0,2475212000.0,0.0819954,0.0862,234,-380319.0,-1.93205,reduction,8.5254536,Q2 2002,FINANCE,13F,09/30/2020,64.0,156.42
Archer-daniels-midland co.,ADM,"",53105951.0,2468896000.0,0.0817861,0.0639,235,7933586.0,17.562919,addition,9.5447513,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,33.0249,52.2
Match group inc.,MTCH,"",22246895.0,2461618000.0,0.081545,0.0007,236,22028177.59,10071.524526,addition,8.3640212,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,110.3556,150.85
Ventas  inc.,VTR,"",58628603.0,2460056000.0,0.0814933,0.0703,237,4475568.0,8.264667,addition,15.6522097,Q2 2002,REAL ESTATE,13F,09/30/2020,55.5933,48.98
Mckesson corp.,MCK,"",16496553.0,2456832000.0,0.0813865,0.0764,238,2452293.0,17.461176,addition,10.2741021,Q2 2002,HEALTH CARE,13F,09/30/2020,100.0798,184.42
Agilent technologies inc,A,"",24256942.0,2448495000.0,0.0811103,0.0776,239,-493154.0,-1.992534,reduction,7.9051587,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,32.35,126.21
Ametek inc.,AME,"",24417888.0,2427137000.0,0.0804028,0.0791,240,-527309.0,-2.11387,reduction,10.6134802,Q2 2002,INDUSTRIALS,13F,09/30/2020,39.81,119.0
Freeport-mcmoran copper & gold  inc,FCX,"",154746495.0,2420236000.0,0.0801742,0.0658,241,-5651110.0,-3.523189,reduction,10.6511018,Q2 2002,MATERIALS,13F,09/30/2020,19.16,30.35
Cbre group inc common stock class a,CBRE,"",51167341.0,2403330000.0,0.0796142,0.084,242,-1232913.0,-2.352876,reduction,15.2530596,Q2 2004,REAL ESTATE,13F,09/30/2020,34.75,63.52
Marvell technology group ltd,MRVL,"",60425502.0,2398892000.0,0.0794671,0.0778,243,-2143946.0,-3.426506,reduction,8.9945671,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,16.83,50.77
Cerner corp.,CERN,"",33069060.0,2390562000.0,0.0791912,0.0821,244,-680987.0,-2.017736,reduction,10.7860892,Q2 2002,HEALTH CARE,13F,09/30/2020,45.7,80.21
Copart inc.,CPRT,"",22600984.0,2376720000.0,0.0787327,0.0685,245,-595425.0,-2.566884,reduction,9.5712991,Q2 2002,INDUSTRIALS,13F,09/30/2020,31.97,115.78
Jd.com inc adr,JD,"",30603069.0,2375104000.0,0.0786791,0.0648,246,224592.0,0.739313,addition,1.9745482,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,37.844,87.77
Ppg industries  inc. (pittsburgh plate glass),PPG,"",19443837.0,2373705000.0,0.0786328,0.0742,247,-269854.0,-1.368866,reduction,8.2317838,Q2 2002,MATERIALS,13F,09/30/2020,39.18,148.04
Otis worldwide corp,OTIS,"",37995362.0,2371670000.0,0.0785654,0.0787,248,-1030628.0,-2.640876,reduction,8.7709658,Q2 2020,INDUSTRIALS,13F,09/30/2020,56.86,65.53
Lennar corp. class a,LEN,"",29001069.0,2368808000.0,0.0784706,0.0658,249,-1097240.0,-3.64552,reduction,10.5414064,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,44.54,76.59
Constellation brands  inc.,STZ,"",12499243.0,2368731000.0,0.078468,0.0788,250,-196956.0,-1.551299,reduction,7.3512377,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,74.46,219.99
West pharmaceutical services inc,WST,"",8607290.0,2366144000.0,0.0783823,0.0695,251,-12897.0,-0.149614,reduction,11.6429290,Q2 2002,HEALTH CARE,13F,09/30/2020,70.48,299.41
Monster beverage corp.,MNST,"",29428046.0,2360129000.0,0.0781831,0.074,252,-678889.0,-2.254926,reduction,5.5743724,Q2 2004,CONSUMER STAPLES,13F,09/30/2020,35.75,91.65
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",21796412.0,2358155000.0,0.0781177,0.0894,253,-296407.0,-1.341644,reduction,8.6046815,Q2 2002,FINANCE,13F,09/30/2020,64.64,143.24
Public service enterprise group inc,PEG,"",42387288.0,2327486000.0,0.0771017,0.0749,254,-560463.0,-1.304988,reduction,8.3794517,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.84,59.38
Hp inc,HPQ,"",122511914.0,2326501000.0,0.0770691,0.078,255,-3653724.0,-2.895974,reduction,9.4997258,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,11.99,25.17
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",29856197.0,2322812000.0,0.0769469,0.0727,256,1356315.0,4.75902,addition,8.9145407,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.4982,69.6
Paccar inc.,PCAR,"",27103180.0,2311358000.0,0.0765674,0.0765,257,-1698717.0,-5.897934,reduction,7.8233447,Q2 2002,INDUSTRIALS,13F,09/30/2020,48.28,88.16
Ameren corporation,AEE,"",29160325.0,2305998000.0,0.0763899,0.0758,258,-1210057.0,-3.984332,reduction,11.7959150,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,45.62,74.39
Entergy corp.,ETR,"",23389061.0,2304523000.0,0.076341,0.0809,259,-931102.0,-3.828519,reduction,11.6809501,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,76.52,95.25
Phillips 66,PSX,"",44438502.0,2303693000.0,0.0763135,0.0971,260,6380525.0,16.765276,addition,10.1736454,Q2 2012,ENERGY,13F,09/30/2020,52.5851,71.74
Healthpeak properties inc,PEAK,"",84562654.0,2295877000.0,0.0760546,0.0836,261,-989381.0,-1.156467,reduction,15.7074372,Q2 2002,REAL ESTATE,13F,09/30/2020,29.69,29.96
Dollar tree inc.,DLTR,"",25126030.0,2295011000.0,0.0760259,0.0851,262,-750079.0,-2.898732,reduction,10.6831924,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,56.28,108.34
Okta inc,OKTA,"",10710649.0,2290472000.0,0.0758756,0.0786,263,-361720.0,-3.266871,reduction,8.8359738,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,72.05,252.99
Workday inc,WDAY,"",10591215.0,2278488000.0,0.0754786,0.0711,264,-109414.0,-1.022501,reduction,5.8840083,Q4 2012,COMMUNICATIONS,13F,09/30/2020,100.26,222.56
Alexion pharmaceuticals inc.,ALXN,"",19843920.0,2270740000.0,0.0752219,0.0677,265,2831898.0,16.646452,addition,9.0727270,Q2 2002,HEALTH CARE,13F,09/30/2020,94.8838,156.7
Metlife inc.,MET,"",60972565.0,2266350000.0,0.0750765,0.0805,266,-1177240.0,-1.894197,reduction,6.7751170,Q2 2002,FINANCE,13F,09/30/2020,33.66,51.14
Canadian national railway co.,CNI,"",21277023.0,2265152000.0,0.0750368,0.0676,267,-248847.0,-1.156037,reduction,2.9901836,Q1 2015,TRANSPORTS,13F,09/30/2020,70.08,111.58
Allstate corp (the),ALL,"",24008663.0,2260175000.0,0.0748719,0.0845,268,-540682.0,-2.202429,reduction,7.8958197,Q2 2002,FINANCE,13F,09/30/2020,49.48,108.4
Arthur j. gallagher & co inc,AJG,"",21286822.0,2247462000.0,0.0744508,0.0752,269,-467249.0,-2.147869,reduction,11.0683240,Q2 2002,FINANCE,13F,09/30/2020,47.54,116.11
