Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Norfolk southern corp.,NSC,"",16629521.0,3558552000.0,0.130888,0.1227,139,-882603.0,-5.039954,reduction,6.0623953,Q3 2007,TRANSPORTS,13F,09/30/2020,117.09,252.95
Kimberly-clark corp.,KMB,"",23910933.0,3530690000.0,0.129864,0.1355,140,-102773.0,-0.427976,reduction,7.0298006,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,129.8,131.29
U.s. bancorp (first national bank of cincinnati),USB,"",98302059.0,3524128000.0,0.129622,0.1478,141,-2283260.0,-2.269973,reduction,6.5254620,Q3 2007,FINANCE,13F,09/30/2020,50.57,48.4
Waste management  inc.,WM,"",31109641.0,3520679000.0,0.129495,0.1362,142,-1100933.0,-3.417924,reduction,7.3613784,Q1 2008,INDUSTRIALS,13F,09/30/2020,75.88,114.72
General electric co,GE,"",564311523.0,3515661000.0,0.129311,0.1538,143,123618.0,0.021911,addition,6.4420058,Q3 2007,INDUSTRIALS,13F,09/30/2020,24.316,11.33
Charles schwab corp,SCHW,"",96763496.0,3505743000.0,0.128946,0.1247,144,4192617.0,4.529088,addition,5.3763953,Q4 2007,FINANCE,13F,09/30/2020,41.2238,58.75
Ishares msci eafe index fund,EFA,"",54663167.0,3479309000.0,0.127974,0.1491,145,-6714687.0,-10.939918,reduction,No Data,Q2 2009,FINANCE,13F,09/30/2020,62.89,74.4
Moodys corp,MCO,"",11691658.0,3388828000.0,0.124646,0.1194,146,806284.0,7.40704,addition,6.2255900,Q3 2007,FINANCE,13F,09/30/2020,138.2305,266.65
Truist financial corp,TFC,"",87883778.0,3343976000.0,0.122996,0.1327,147,-659749.0,-0.745113,reduction,6.5189959,Q3 2007,FINANCE,13F,09/30/2020,49.35,51.97
Cadence design systems  inc.,CDNS,"",31293699.0,3336849000.0,0.122734,0.1183,148,399552.0,1.293294,addition,11.2191542,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,46.1522,134.64
Global payments inc.,GPN,"",18709016.0,3322347000.0,0.1222,0.1281,149,-212422.0,-1.122653,reduction,6.2501459,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,120.42,191.38
Sba communications corp.,SBAC,"",10407590.0,3314609000.0,0.121916,0.1246,150,-67107.0,-0.640658,reduction,9.3725764,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,144.16,269.1
Estee lauder companies inc.,EL,"",15172112.0,3311314000.0,0.121795,0.1141,151,25920.0,0.171132,addition,6.6973742,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,102.0888,249.13
Sinopec shanghai petrochemical co ltd adr,SHI,"",149582240.0,3275851056.0,0.12049,0.0,152,149540445.0,357795.059218,addition,N/A,,MATERIALS,13G,11/30/2020,,22.67
Jd.com inc adr,JD,"",41375133.0,3211124000.0,0.118109,0.1048,153,-2246417.0,-5.149787,reduction,2.6695753,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,36.28,87.77
Xcel energy inc. (northern states power co. (mn)),XEL,"",46362686.0,3199489000.0,0.117682,0.1171,154,-588218.0,-1.252836,reduction,8.6287822,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.44,64.96
Ishares iboxx $ high yield corp bond etf,HYG,"",37979799.0,3186506000.0,0.117204,0.0816,155,12919604.0,51.554284,addition,No Data,Q4 2008,FINANCE,13F,09/30/2020,84.2695,87.11
Ishares core u.s. aggregate bond etf,AGG,"",26830384.0,3167595000.0,0.116508,0.1256,156,205607.0,0.772239,addition,No Data,Q2 2011,FINANCE,13F,09/30/2020,110.1908,117.25
General motors co,GM,"",106268246.0,3144478000.0,0.115658,0.1062,157,1096761.0,1.042831,addition,7.4245568,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,34.8749,49.97
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",30639987.0,3126198000.0,0.114986,0.1082,158,-348734.0,-1.125358,reduction,7.6869009,Q2 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,74.09,123.17
Square inc,SQ,"",18810892.0,3057711000.0,0.112467,0.0773,159,358237.0,1.941385,addition,4.9011462,Q4 2015,FINANCE,13F,09/30/2020,42.1082,227.75
Idexx laboratories inc.,IDXX,"",7760098.0,3050572000.0,0.112204,0.0989,160,258375.0,3.444209,addition,9.0974299,Q2 2009,HEALTH CARE,13F,09/30/2020,179.6906,489.46
Dexcom inc,DXCM,"",7263602.0,2994273000.0,0.110133,0.1149,161,164114.0,2.311631,addition,7.5640772,Q3 2010,HEALTH CARE,13F,09/30/2020,163.6854,354.2
Public service enterprise group inc,PEG,"",51015053.0,2974177589.9,0.109394,0.1006,162,1367846.0,2.755132,addition,10.0850559,,UTILITIES AND TELECOMMUNICATIONS,13G,12/31/2020,,59.38
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",26775271.0,2942869000.0,0.108243,0.1134,163,-219156.0,-0.811856,reduction,6.3193781,Q4 2008,FINANCE,13F,09/30/2020,119.23,154.78
Northrop grumman corp.,NOC,"",9242998.0,2916073000.0,0.107257,0.1213,164,-643108.0,-6.50517,reduction,5.5441583,Q3 2007,INDUSTRIALS,13F,09/30/2020,245.73,300.75
Ishares iboxx investment grade corporate bond fund,LQD,PUT,21556200.0,2903836000.0,0.106807,0.0017,165,21236200.0,6636.3125,addition,No Data,Q1 2020,FINANCE,13F,09/30/2020,,136.14
L3harris technologies inc,LHX,"",16948017.0,2878451000.0,0.105873,0.1163,166,-226985.0,-1.321601,reduction,8.0661809,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,156.36,188.58
Ishares core msci eafe etf,IEFA,"",47529796.0,2865096000.0,0.105382,0.0924,167,7024881.0,17.34328,addition,No Data,Q1 2013,FINANCE,13F,09/30/2020,59.4022,70.38
Roper technologies inc,ROP,"",7241816.0,2861312000.0,0.105243,0.114,168,-114060.0,-1.550597,reduction,6.9053618,Q4 2008,INDUSTRIALS,13F,09/30/2020,227.33,411.62
American electric power company inc,AEP,"",34933948.0,2855152000.0,0.105016,0.1127,169,-534914.0,-1.508123,reduction,7.0376077,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,68.3,80.47
General mills co.,GIS,"",46266086.0,2853691000.0,0.104963,0.113,170,341299.0,0.743169,addition,7.5667839,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,56.3397,56.24
Costar group inc,CSGP,"",3346198.0,2839282000.0,0.104433,0.0959,171,-33316.0,-0.985822,reduction,8.4889935,Q4 2009,INDUSTRIALS,13F,09/30/2020,364.41,853.72
Emerson electric co.,EMR,"",43270262.0,2837230000.0,0.104357,0.1089,172,-707754.0,-1.609336,reduction,7.2181030,Q3 2007,INDUSTRIALS,13F,09/30/2020,60.53,82.75
Conocophillips (phillips petroleum),COP,"",86389622.0,2837037000.0,0.10435,0.1446,173,145517.0,0.168727,addition,8.0888493,Q3 2007,ENERGY,13F,09/30/2020,48.6633,45.12
Ishares msci emerging index fund,EEM,"",62245495.0,2744405000.0,0.100943,0.0961,174,2034051.0,3.37818,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,42.4069,54.35
Synopsys inc.,SNPS,"",12792506.0,2737341000.0,0.100683,0.1,175,-54341.0,-0.422991,reduction,8.3593395,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,85.28,258.92
Cummins inc,CMI,"",12793687.0,2701516000.0,0.0993654,0.0875,176,135530.0,1.070693,addition,8.6439987,Q3 2007,INDUSTRIALS,13F,09/30/2020,154.3582,237.24
Dowdupont inc. (dow chemical),DD,"",48050398.0,2665836000.0,0.0980531,0.1037,177,-846472.0,-1.731137,reduction,6.5477174,Q3 2007,MATERIALS,13F,09/30/2020,189.02,82.34
Ppg industries  inc. (pittsburgh plate glass),PPG,"",21659630.0,2644207000.0,0.0972575,0.0795,178,2880082.0,15.336269,addition,9.1698666,Q3 2007,MATERIALS,13F,09/30/2020,105.5284,148.04
Electronic arts  inc.,EA,"",20245681.0,2640241000.0,0.0971116,0.1074,179,-123794.0,-0.607743,reduction,6.9847826,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,94.92,139.0
Ross stores inc. (de),ROST,"",28097033.0,2622015000.0,0.0964413,0.096,180,-110169.0,-0.39057,reduction,7.8821715,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,69.54,116.97
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",33681090.0,2620387000.0,0.0963814,0.0958,181,298559.0,0.894357,addition,10.0565871,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,78.6524,69.6
Motorola solutions inc,MSI,"",16638470.0,2609078000.0,0.0959654,0.0937,182,-111428.0,-0.665246,reduction,9.8148828,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,100.76,173.55
Paychex inc.,PAYX,"",32575627.0,2598558000.0,0.0955785,0.1045,183,-1999286.0,-5.782476,reduction,9.0329484,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,65.0,88.37
Lululemon athletica inc.,LULU,"",7876289.0,2594212000.0,0.0954186,0.0929,184,420543.0,5.640522,addition,6.2948606,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,122.9719,344.5
Twitter inc,TWTR,"",58052267.0,2583326000.0,0.0950182,0.0635,185,4637605.0,8.68227,addition,7.2989623,Q4 2013,COMMUNICATIONS,13F,09/30/2020,26.2266,45.18
Allstate corp (the),ALL,"",27438019.0,2583015000.0,0.0950068,0.1029,186,854644.0,3.214957,addition,9.0236449,Q3 2007,FINANCE,13F,09/30/2020,84.9068,108.4
Oreilly automotive inc.,ORLY,"",5601889.0,2582918000.0,0.0950032,0.0941,187,12533.0,0.22423,addition,7.7322446,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,266.636,466.69
Exelon corp,EXC,"",72196875.0,2581760000.0,0.0949606,0.1058,188,-820381.0,-1.123544,reduction,7.4004626,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.73,43.36
Wec energy group (wisconsin electric power),WEC,"",26313326.0,2549761000.0,0.0937837,0.0939,189,-537262.0,-2.000932,reduction,8.3419294,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.94,88.69
Metlife inc.,MET,"",68401513.0,2542485000.0,0.093516,0.102,190,-1555272.0,-2.22319,reduction,7.6006029,Q3 2007,FINANCE,13F,09/30/2020,41.87,51.14
Eversource energy (western massachusetts cos./northeast utilities),ES,"",30324028.0,2533571000.0,0.0931882,0.0969,191,1156239.0,3.964095,addition,8.8453523,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,61.7252,88.57
Clorox co.,CLX,"",12022974.0,2526868000.0,0.0929416,0.0992,192,698235.0,6.165573,addition,9.5382632,Q4 2007,CONSUMER STAPLES,13F,09/30/2020,142.0406,197.52
Amphenol corp. (1987),APH,"",23260083.0,2518371000.0,0.0926291,0.0902,193,-323716.0,-1.37262,reduction,7.7752678,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,74.19,131.74
Agilent technologies inc,A,"",24814167.0,2504744000.0,0.0921279,0.0867,194,246056.0,1.001526,addition,8.0867542,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,55.505,126.21
Ishares russell 2000 etf,IWM,"",13794243.0,2497033867.86,0.0918443,0.079,195,-493775.0,-3.455868,reduction,No Data,,FINANCE,13G,11/30/2020,,210.75
Verisk analytics inc,VRSK,"",13409873.0,2484983000.0,0.091401,0.0904,196,103342.0,0.776626,addition,8.2476719,Q4 2009,INDUSTRIALS,13F,09/30/2020,96.1623,190.02
Coca-cola femsa  s.a.b. de c.v. adr,KOF,"",53425527.0,2462916794.7,0.0905894,0.0003,197,53249157.0,30191.731587,addition,25.4306486,,CONSUMER STAPLES,13G,12/31/2020,,46.99
T. rowe price group,TROW,"",19129315.0,2452763000.0,0.0902159,0.0915,198,563135.0,3.033123,addition,8.4481199,Q3 2007,FINANCE,13F,09/30/2020,76.8676,156.42
D.r. horton  inc.,DHI,"",32189390.0,2434484000.0,0.0895436,0.0748,199,-1586207.0,-4.696311,reduction,8.8280319,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,36.99,69.36
Ansys  inc.,ANSS,"",7417944.0,2427375000.0,0.0892821,0.0878,200,-123581.0,-1.638674,reduction,8.6371536,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,126.92,364.28
Msci inc,MSCI,"",6792642.0,2423478000.0,0.0891388,0.0897,201,64278.0,0.955329,addition,8.1942683,Q4 2007,FINANCE,13F,09/30/2020,123.043,415.3
Docusign inc,DOCU,"",11250114.0,2421475000.0,0.0890651,0.0684,202,1293466.0,12.990978,addition,6.0303923,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,89.6017,249.28
Sempra energy  inc.,SRE,"",20394381.0,2413880000.0,0.0887858,0.0985,203,-659905.0,-3.134302,reduction,7.0698387,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,111.01,122.16
Capital one financial corp,COF,"",33108213.0,2379158000.0,0.0875086,0.0817,204,422943.0,1.293987,addition,7.2383961,Q3 2007,FINANCE,13F,09/30/2020,83.7462,112.53
Centene corp,CNC,"",40695823.0,2373787000.0,0.0873111,0.1027,205,197427.0,0.487493,addition,7.0189696,Q4 2009,HEALTH CARE,13F,09/30/2020,43.9103,63.99
Hca healthcare inc,HCA,"",18954151.0,2363204000.0,0.0869218,0.0742,206,-211136.0,-1.101658,reduction,5.6015272,Q1 2011,HEALTH CARE,13F,09/30/2020,90.57,168.77
Chipotle mexican grill  inc.,CMG,"",1891372.0,2352317000.0,0.0865214,0.0798,207,-7392.0,-0.389306,reduction,6.7596441,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,511.94,1405.74
Kla corp,KLAC,"",12141472.0,2352288000.0,0.0865203,0.0944,208,-22383.0,-0.184012,reduction,7.8606023,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,100.4,304.13
Ishares tips bond etf-ishares tips bond etf,TIP,"",18520895.0,2342893000.0,0.0861748,0.0867,209,869954.0,4.928655,addition,No Data,Q4 2009,FINANCE,13F,09/30/2020,115.6355,127.17
Welltower inc,WELL,"",42424824.0,2337181000.0,0.0859647,0.0845,210,1497450.0,3.658798,addition,10.1663863,Q4 2007,REAL ESTATE,13F,09/30/2020,70.5349,64.25
Hershey company (the),HSY,"",16193284.0,2321145000.0,0.0853749,0.0852,211,-274868.0,-1.669088,reduction,10.9762853,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,114.97,148.46
Ebay inc.,EBAY,"",44465080.0,2316630000.0,0.0852088,0.0966,212,-1672743.0,-3.625535,reduction,6.4503982,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,33.16,55.42
Seagen inc,SGEN,"",11679651.0,2285588000.0,0.084067,0.0798,213,-79487.0,-0.675959,reduction,6.4565772,Q4 2009,HEALTH CARE,13F,09/30/2020,80.26,185.75
Twilio inc,TWLO,"",9231450.0,2280998000.0,0.0838982,0.0719,214,1021739.0,12.445493,addition,6.1631693,Q3 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,110.7573,388.65
Resmed inc.,RMD,"",13281481.0,2276843000.0,0.0837454,0.1012,215,77643.0,0.588034,addition,9.1650050,Q2 2008,HEALTH CARE,13F,09/30/2020,87.0064,211.62
Constellation brands  inc.,STZ,"",11998895.0,2273911000.0,0.0836375,0.0898,216,-867512.0,-6.742457,reduction,7.0569657,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,163.24,219.99
Carrier global corp.,CARR,"",74005484.0,2260127000.0,0.0831305,0.0683,217,-3006262.0,-3.903641,reduction,8.5388913,Q1 2020,INDUSTRIALS,13F,09/30/2020,22.22,40.38
Williams cos. (the),WMB,"",114739246.0,2254624000.0,0.0829281,0.0921,218,-6598253.0,-5.437934,reduction,9.4545646,Q4 2007,ENERGY,13F,09/30/2020,27.91,22.5
Xilinx  inc,XLNX,"",21558185.0,2247225000.0,0.082656,0.0854,219,-188843.0,-0.868362,reduction,8.7948898,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,73.71,136.6
Iqvia holdings inc,IQV,"",14138223.0,2228608000.0,0.0819712,0.0782,220,334251.0,2.421412,addition,7.3741899,Q2 2013,HEALTH CARE,13F,09/30/2020,105.7366,187.79
Avalonbay communities  inc.,AVB,"",14878940.0,2222021000.0,0.0817289,0.091,221,138390.0,0.938839,addition,10.6575807,Q3 2008,REAL ESTATE,13F,09/30/2020,181.3396,164.0
Arthur j. gallagher & co inc,AJG,"",20986652.0,2215773000.0,0.0814991,0.0812,222,120399.0,0.577003,addition,10.9122472,Q3 2007,FINANCE,13F,09/30/2020,64.4573,116.11
Uber technologies inc,UBER,"",60423354.0,2204243000.0,0.081075,0.0525,223,18075043.0,42.681851,addition,3.4258106,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,37.4121,55.52
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",20046084.0,2168787000.0,0.0797709,0.0911,224,38897.0,0.194415,addition,7.9136955,Q3 2007,FINANCE,13F,09/30/2020,121.574,143.24
Hp inc,HPQ,"",113886532.0,2162708000.0,0.0795473,0.082,225,-3973319.0,-3.371224,reduction,8.8309030,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,17.7,25.17
Equity residential,EQR,"",42128180.0,2162439000.0,0.0795374,0.0996,226,-288583.0,-0.680351,reduction,11.3170752,Q4 2008,REAL ESTATE,13F,09/30/2020,63.74,61.59
Mckesson corp.,MCK,"",14515382.0,2161776000.0,0.079513,0.0884,227,72679.0,0.503223,addition,9.0402230,Q3 2007,HEALTH CARE,13F,09/30/2020,148.7808,184.42
Veeva systems inc,VEEV,"",7675978.0,2158409000.0,0.0793892,0.0759,228,-432381.0,-5.332534,reduction,5.6287079,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,104.71,271.01
Marathon petroleum corp,MPC,"",73341756.0,2151848000.0,0.0791479,0.1043,229,3442034.0,4.924246,addition,11.2720621,Q3 2011,ENERGY,13F,09/30/2020,50.4409,43.98
American water works co inc,AWK,"",14830036.0,2148575000.0,0.0790275,0.08,230,-745800.0,-4.788186,reduction,8.1810960,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,81.52,159.72
Johnson controls international plc (tyco laboratories),JCI,"",52555823.0,2146906000.0,0.0789661,0.0712,231,274907.0,0.525827,addition,7.2600161,Q2 2009,INDUSTRIALS,13F,09/30/2020,40.1636,51.81
American international group  inc.,AIG,"",77652133.0,2137764000.0,0.0786299,0.0951,232,1214912.0,1.589425,addition,9.0133272,Q4 2008,FINANCE,13F,09/30/2020,57.0705,41.35
Paccar inc.,PCAR,"",25014939.0,2133272000.0,0.0784646,0.0757,233,-322204.0,-1.271667,reduction,7.2205731,Q4 2008,INDUSTRIALS,13F,09/30/2020,66.72,88.16
Zimmer biomet holdings inc,ZBH,"",15656741.0,2131509000.0,0.0783998,0.069,234,1179690.0,8.14869,addition,7.5534850,Q4 2008,HEALTH CARE,13F,09/30/2020,122.8805,160.12
Skyworks solutions  inc.,SWKS,"",14636293.0,2129580000.0,0.0783288,0.0714,235,653069.0,4.670375,addition,8.8127056,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,97.817,152.0
Ihs markit ltd,INFO,"",27086087.0,2126529000.0,0.0782166,0.0846,236,-996673.0,-3.549056,reduction,6.4229859,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,48.81,85.51
Prudential financial inc.,PRU,"",33306949.0,2115658000.0,0.0778168,0.0905,237,-3937942.0,-10.573107,reduction,8.4108457,Q3 2007,FINANCE,13F,09/30/2020,97.21,83.61
Kroger co.,KR,"",61850122.0,2097337000.0,0.0771429,0.0826,238,690710.0,1.12936,addition,8.1237750,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,29.1438,33.7
Dow inc,DOW,"",44540451.0,2095630000.0,0.0770801,0.073,239,-322290.0,-0.718391,reduction,6.0047651,Q2 2019,MATERIALS,13F,09/30/2020,49.31,57.31
Copart inc.,CPRT,"",19887937.0,2091414000.0,0.076925,0.0662,240,-33843.0,-0.169879,reduction,8.4223498,Q3 2007,INDUSTRIALS,13F,09/30/2020,42.08,115.78
Best buy co.  inc.,BBY,"",18781826.0,2090230000.0,0.0768815,0.0658,241,-106095.0,-0.561708,reduction,7.2532147,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,50.81,114.0
Ball corp.,BLL,"",25067919.0,2083646000.0,0.0766393,0.069,242,187132.0,0.752114,addition,7.6634133,Q3 2007,MATERIALS,13F,09/30/2020,39.3889,90.42
Trane technologies plc,TT,"",17134383.0,2077545000.0,0.0764149,0.062,243,-320306.0,-1.835071,reduction,7.1356121,Q3 2007,INDUSTRIALS,13F,09/30/2020,83.86,149.51
Alexion pharmaceuticals inc.,ALXN,"",18099745.0,2071153000.0,0.0761798,0.083,244,-428185.0,-2.311024,reduction,8.2752826,Q3 2007,HEALTH CARE,13F,09/30/2020,119.31,156.7
Simon property group  inc.,SPG,"",31890321.0,2062667000.0,0.0758677,0.0866,245,151771.0,0.478191,addition,9.7188702,Q3 2007,REAL ESTATE,13F,09/30/2020,163.2586,93.0
Mccormick & co. non-voting shares,MKC,"",21231256.0,2060493000.0,0.0757877,0.0733,246,771076.0,3.768667,addition,4.2685167,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,103.2657,93.43
Sysco corp.,SYY,"",33096837.0,2059286000.0,0.0757433,0.069,247,1460647.0,4.617013,addition,6.4977471,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,54.5826,75.57
Netease inc adr,NTES,"",22591945.0,2054375000.0,0.0755627,0.0751,248,683025.0,3.117566,addition,0.6591684,Q2 2012,COMMUNICATIONS,13F,09/30/2020,59.4806,105.08
Monster beverage corp.,MNST,"",25569763.0,2050693000.0,0.0754273,0.0725,249,-619908.0,-2.366994,reduction,4.8435218,Q2 2009,CONSUMER STAPLES,13F,09/30/2020,48.46,91.65
Autozone inc.,AZO,"",1734842.0,2043019000.0,0.075145,0.0799,250,-39499.0,-2.226122,reduction,7.6226281,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,753.07,1248.33
Republic services inc.,RSG,"",21839459.0,2038712000.0,0.0749866,0.0725,251,-295603.0,-1.335451,reduction,6.8521392,Q3 2007,INDUSTRIALS,13F,09/30/2020,65.38,93.81
Microchip technology inc,MCHP,"",19801861.0,2034840000.0,0.0748442,0.0803,252,707593.0,3.705788,addition,7.3655087,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,77.8723,148.56
Fastenal co.,FAST,"",45108785.0,2033958000.0,0.0748117,0.0782,253,-628656.0,-1.374489,reduction,7.8579438,Q4 2009,INDUSTRIALS,13F,09/30/2020,24.02,50.48
Otis worldwide corp,OTIS,"",32446097.0,2025285000.0,0.0744927,0.0729,254,309187.0,0.962093,addition,7.4899565,Q2 2020,INDUSTRIALS,13F,09/30/2020,56.913,65.53
Ishares core msci emerging markets etf,IEMG,"",38250927.0,2019648000.0,0.0742854,0.0732,255,-294359.0,-0.763671,reduction,No Data,Q4 2012,FINANCE,13F,09/30/2020,49.98,65.13
Fortive corp,FTV,"",31508856.58,2009447000.0,0.0739102,0.067,256,1870375.76,6.310633,addition,7.8195645,Q3 2016,INDUSTRIALS,13F,09/30/2020,52.9811,70.22
Cintas corporation,CTAS,"",6021466.0,2004126000.0,0.0737145,0.0649,257,-82079.0,-1.344776,reduction,5.7355089,Q4 2008,INDUSTRIALS,13F,09/30/2020,140.15,326.07
Nxp semiconductors n.v.,NXPI,"",15961488.0,1992155000.0,0.0732742,0.0707,258,418853.0,2.694865,addition,5.7056340,Q1 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,105.218,172.22
Keysight technologies inc,KEYS,"",19837642.0,1959563000.0,0.0720754,0.0828,259,-735000.0,-3.572706,reduction,10.6600084,Q4 2014,HEALTH CARE,13F,09/30/2020,62.77,146.29
Realty income corp.,O,"",32250320.0,1959206000.0,0.0720622,0.076,260,244870.0,0.765088,addition,9.1883838,Q2 2009,REAL ESTATE,13F,09/30/2020,59.5293,58.65
Alexandria real estate equities  inc.,ARE,"",12217880.0,1954860000.0,0.0719024,0.0812,261,-327058.0,-2.607091,reduction,8.8205335,Q2 2009,REAL ESTATE,13F,09/30/2020,118.98,168.37
Walgreens boots alliance inc.,WBA,"",54291990.0,1950168000.0,0.0717298,0.0885,262,2007409.0,3.83939,addition,6.2834923,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,77.8983,48.92
Splunk inc,SPLK,"",10353049.0,1947719000.0,0.0716397,0.0836,263,-192556.0,-1.825936,reduction,6.4018026,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,85.42,169.97
Citrix systems inc.,CTXS,"",14100305.0,1941753000.0,0.0714203,0.0838,264,-86239.0,-0.607893,reduction,11.4521572,Q2 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,91.31,132.0
General dynamics corp. (electric boat),GD,"",13850562.0,1917335000.0,0.0705222,0.0863,265,-620622.0,-4.288675,reduction,4.8264481,Q3 2007,INDUSTRIALS,13F,09/30/2020,185.95,153.17
Willis towers watson plc,WLTW,"",9151002.0,1910914000.0,0.070286,0.0771,266,-650738.0,-6.639005,reduction,7.0990046,Q3 2009,FINANCE,13F,09/30/2020,153.54,206.65
Lennar corp. class a,LEN,"",23373699.0,1909164000.0,0.0702216,0.058,267,-222801.0,-0.944212,reduction,8.4959510,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,50.81,76.59
West pharmaceutical services inc,WST,"",6940029.0,1907816000.0,0.0701721,0.0605,268,267185.0,4.004065,addition,9.3876545,Q4 2009,HEALTH CARE,13F,09/30/2020,102.0702,299.41
Fair isaac corp,FICO,"",4484094.0,1907445000.0,0.0701584,0.0719,269,175281.0,4.067965,addition,15.4102231,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,208.5409,483.3
Okta inc,OKTA,"",8855401.0,1893728000.0,0.0696539,0.0695,270,163798.0,1.884555,addition,7.3054482,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,89.6408,252.99
