Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
U.s. bancorp (first national bank of cincinnati),USB,"",109402733.0,3922087000.0,0.129942,0.1451,138,-1709101.0,-1.538181,reduction,7.2627094,Q2 2002,FINANCE,13F,09/30/2020,32.09,46.49
Edwards lifesciences corp.,EW,"",48841226.0,3898507000.0,0.129161,0.1212,139,-587284.0,-1.188148,reduction,7.8555635,Q2 2002,HEALTH CARE,13F,09/30/2020,7.23,88.63
Wec energy group (wisconsin electric power),WEC,"",39165473.0,3795134000.0,0.125736,0.1234,140,-528403.0,-1.331195,reduction,12.4163556,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.52,89.43
Square inc,SQ,"",23172239.0,3766648000.0,0.124792,0.103,141,-4502443.0,-16.269177,reduction,5.2244826,Q4 2015,FINANCE,13F,09/30/2020,31.14,228.28
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",34122898.0,3750448000.0,0.124256,0.1261,142,332889.0,0.98517,addition,8.0383201,Q2 2002,FINANCE,13F,09/30/2020,70.32,146.15
Analog devices inc,ADI,"",32088636.0,3746028000.0,0.124109,0.1408,143,-277380.0,-0.85701,reduction,8.6829354,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,57.57,144.47
Synopsys inc.,SNPS,"",17430820.0,3729847000.0,0.123573,0.1231,144,-373322.0,-2.096827,reduction,11.4856524,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,52.35,256.28
Aon plc,AON,"",18068737.0,3727581000.0,0.123498,0.1252,145,-256745.0,-1.401027,reduction,7.8000047,Q2 2002,FINANCE,13F,09/30/2020,60.06,210.61
Kla corp,KLAC,"",19142661.0,3708699000.0,0.122873,0.1342,146,-311508.0,-1.60124,reduction,12.3412947,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,69.28,259.08
Chipotle mexican grill  inc.,CMG,"",2976599.0,3702025000.0,0.122651,0.1114,147,-7595.0,-0.254508,reduction,10.6430167,Q1 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,337.16,1412.55
Centene corp,CNC,"",62560804.0,3649172000.0,0.1209,0.1442,148,-1434019.0,-2.240836,reduction,10.7962196,Q2 2002,HEALTH CARE,13F,09/30/2020,43.55,58.02
American electric power company inc,AEP,"",44572788.0,3642933000.0,0.120694,0.1271,149,-408666.0,-0.908521,reduction,8.9836339,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,52.52,81.42
Idexx laboratories inc.,IDXX,"",9205043.0,3618595000.0,0.119887,0.1103,150,-215257.0,-2.285033,reduction,10.8225007,Q2 2002,HEALTH CARE,13F,09/30/2020,86.27,497.14
Twitter inc,TWTR,"",81120247.0,3609851000.0,0.119598,0.087,151,-1217994.0,-1.479257,reduction,10.2560660,Q4 2013,COMMUNICATIONS,13F,09/30/2020,32.87,53.97
Amphenol corp. (1987),APH,"",32769092.0,3547911000.0,0.117546,0.113,152,-484649.0,-1.457427,reduction,10.9898171,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,44.13,129.17
Illumina inc,ILMN,"",11478425.0,3547753000.0,0.11754,0.1539,153,-234748.0,-2.004137,reduction,7.8425771,Q2 2002,HEALTH CARE,13F,09/30/2020,137.72,367.29
Biogen inc,BIIB,"",12348072.0,3502903000.0,0.116054,0.1222,154,-528035.0,-4.10089,reduction,7.7997608,Q2 2002,HEALTH CARE,13F,09/30/2020,136.72,248.89
Docusign inc,DOCU,"",16260305.0,3499868000.0,0.115954,0.0974,155,306467.0,1.920961,addition,8.7815272,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,77.5843,244.93
Veeva systems inc,VEEV,"",12367537.0,3477627000.0,0.115217,0.1072,156,-523054.0,-4.057642,reduction,8.1998483,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,53.38,287.58
Eversource energy (western massachusetts cos./northeast utilities),ES,"",41430279.0,3461500000.0,0.114683,0.1236,157,-401205.0,-0.959098,reduction,12.0905071,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.71,84.15
Roper technologies inc,ROP,"",8727673.0,3448390000.0,0.114248,0.1213,158,-81383.0,-0.923856,reduction,8.3350255,Q2 2002,INDUSTRIALS,13F,09/30/2020,119.14,420.12
Cadence design systems  inc.,CDNS,"",32332689.0,3447634000.0,0.114223,0.1139,159,-1127067.0,-3.368426,reduction,11.5973403,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,23.76,134.0
Lululemon athletica inc.,LULU,"",10425933.0,3433989000.0,0.113771,0.1185,160,-283501.0,-2.647208,reduction,8.0006665,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,81.94,351.42
Vanguard 500 index fund-etf shares,VOO,"",10983451.0,3379059000.0,0.111951,0.1086,161,176098.0,1.629428,addition,No Data,Q4 2012,FINANCE,13F,09/30/2020,248.0019,339.16
Cintas corporation,CTAS,"",10106292.0,3363677000.0,0.111442,0.097,162,-160106.0,-1.559515,reduction,9.5751803,Q2 2002,INDUSTRIALS,13F,09/30/2020,72.17,338.4
Iqvia holdings inc,IQV,"",21235270.0,3347315000.0,0.1109,0.1035,163,670855.0,3.262213,addition,11.1021921,Q2 2013,HEALTH CARE,13F,09/30/2020,88.292,175.94
Emerson electric co.,EMR,"",50723108.0,3325913000.0,0.110191,0.1131,164,-690072.0,-1.342208,reduction,8.4879173,Q2 2002,INDUSTRIALS,13F,09/30/2020,47.97,79.98
Weyerhaeuser corp.,WY,"",116204921.0,3314164000.0,0.109801,0.0952,165,-3237624.0,-2.710612,reduction,15.5714940,Q2 2002,MATERIALS,13F,09/30/2020,31.52,33.85
Avalonbay communities  inc.,AVB,"",22166308.0,3310317000.0,0.109674,0.1251,166,-637380.0,-2.795074,reduction,15.7494298,Q2 2002,REAL ESTATE,13F,09/30/2020,128.81,157.74
Realty income corp.,O,"",54297694.0,3298584000.0,0.109285,0.1158,167,-581079.0,-1.058841,reduction,15.7366679,Q2 2002,REAL ESTATE,13F,09/30/2020,47.72,61.09
Dowdupont inc. (dow chemical),DD,"",58873281.0,3266290000.0,0.108215,0.1134,168,-1317914.0,-2.189546,reduction,8.0227676,Q2 2002,MATERIALS,13F,09/30/2020,160.52,69.55
Xcel energy inc. (northern states power co. (mn)),XEL,"",47214677.0,3258285000.0,0.10795,0.1058,169,-495768.0,-1.039118,reduction,8.9874119,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,34.86,64.63
Clorox co.,CLX,"",15461329.0,3249507000.0,0.107659,0.1211,170,-108143.0,-0.694584,reduction,12.2501339,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,89.97,203.8
Welltower inc,WELL,"",58545322.0,3225261000.0,0.106856,0.0967,171,5866054.0,11.135413,addition,14.0295288,Q2 2002,REAL ESTATE,13F,09/30/2020,59.805,63.52
Verisk analytics inc,VRSK,"",17379751.0,3220641000.0,0.106703,0.1073,172,-399964.0,-2.249552,reduction,10.7027458,Q4 2009,INDUSTRIALS,13F,09/30/2020,68.19,201.23
Shopify inc,SHOP,"",3143161.0,3215359000.0,0.106528,0.1038,173,60518.0,1.963185,addition,2.8596684,Q2 2016,COMMUNICATIONS,13F,09/30/2020,244.8656,1225.52
Best buy co.  inc.,BBY,"",28886184.0,3214744000.0,0.106507,0.0908,174,-460382.0,-1.568776,reduction,11.1601997,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,33.95,102.55
Msci inc,MSCI,"",8899729.0,3175245000.0,0.105199,0.1093,175,-327768.0,-3.552079,reduction,10.6408765,Q4 2007,FINANCE,13F,09/30/2020,68.32,432.46
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",31115205.0,3174684000.0,0.10518,0.0982,176,-518476.0,-1.639,reduction,7.7768570,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,53.48,118.07
Baxter international inc.,BAX,"",39395678.0,3168200000.0,0.104965,0.1221,177,-584943.0,-1.463066,reduction,7.7821431,Q2 2002,HEALTH CARE,13F,09/30/2020,38.12,79.59
General mills co.,GIS,"",51186980.0,3157213000.0,0.104601,0.1089,178,1389909.0,2.791146,addition,8.3729994,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,41.4059,59.13
Charles schwab corp,SCHW,"",87042355.0,3153545000.0,0.10448,0.1072,179,-2576301.0,-2.874737,reduction,6.7545806,Q2 2002,FINANCE,13F,09/30/2020,23.66,52.06
Fastenal co.,FAST,"",69647986.0,3140428000.0,0.104045,0.1044,180,942141.0,1.371268,addition,12.1416997,Q2 2002,INDUSTRIALS,13F,09/30/2020,22.2038,49.52
Alexandria real estate equities  inc.,ARE,"",19608135.0,3137301000.0,0.103942,0.1162,181,-584899.0,-2.896538,reduction,15.5478741,Q2 2002,REAL ESTATE,13F,09/30/2020,98.04,174.5
American water works co inc,AWK,"",21434249.0,3105393000.0,0.102884,0.1007,182,-626766.0,-2.841057,reduction,11.8287902,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,56.74,149.14
Ansys  inc.,ANSS,"",9395102.0,3074359000.0,0.101856,0.0995,183,-217519.0,-2.262848,reduction,10.9513761,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,81.93,364.17
Twilio inc,TWLO,"",12345102.0,3050352000.0,0.101061,0.093,184,397901.0,3.330496,addition,8.6248371,Q2 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,82.521,362.88
L3harris technologies inc,LHX,"",17943178.0,3047469000.0,0.100965,0.1093,185,-213258.0,-1.174559,reduction,8.2995191,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,103.16,185.16
Ihs markit ltd,INFO,"",38597070.0,3030256000.0,0.100395,0.1086,186,-1956720.0,-4.824999,reduction,9.6890272,Q2 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,43.23,86.37
Microchip technology inc,MCHP,"",29346065.0,3015602000.0,0.0999096,0.109,187,175771.0,0.602568,addition,11.6244361,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,50.9721,136.77
Exelon corp,EXC,"",84299143.0,3014538000.0,0.0998744,0.1097,188,-922219.0,-1.082145,reduction,8.6504675,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,37.29,41.83
Royal bank of canada (nyse),RY,"",42936870.0,3011592000.0,0.0997768,0.1044,189,-457671.0,-1.054674,reduction,3.0159281,Q1 2015,FINANCE,13F,09/30/2020,63.88,81.87
Sempra energy  inc.,SRE,"",25248557.0,2988419000.0,0.099009,0.1071,190,-504078.0,-1.957384,reduction,8.7286820,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,84.97,125.9
Xilinx  inc,XLNX,"",28620924.0,2983444000.0,0.0988442,0.1016,191,-497547.0,-1.708699,reduction,11.7148113,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,42.23,141.99
Ball corp.,BLL,"",35703602.0,2967684000.0,0.0983221,0.0914,192,-1366771.0,-3.686963,reduction,10.9330127,Q2 2002,MATERIALS,13F,09/30/2020,29.13,92.34
Conocophillips (phillips petroleum),COP,"",90235113.0,2963321000.0,0.0981775,0.1367,193,-1508989.0,-1.64478,reduction,8.4130110,Q2 2002,ENERGY,13F,09/30/2020,47.03,39.49
Cognizant technology solutions corp,CTSH,"",42466357.0,2948015000.0,0.0976704,0.0867,194,-562332.0,-1.306877,reduction,7.8316426,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,40.21,81.07
Motorola solutions inc,MSI,"",18738298.0,2938353000.0,0.0973503,0.0966,195,-703370.0,-3.617848,reduction,11.0363502,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,1015.89,168.47
Electronic arts  inc.,EA,"",22486541.0,2932470000.0,0.0971554,0.1061,196,-169015.0,-0.74602,reduction,7.7862843,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,43.23,141.81
Costar group inc,CSGP,"",3446294.0,2924215000.0,0.0968819,0.0906,197,-146808.0,-4.085829,reduction,8.7542496,Q2 2002,INDUSTRIALS,13F,09/30/2020,203.11,906.63
Willis towers watson plc,WLTW,"",13770733.0,2875605000.0,0.0952714,0.0995,198,-467579.0,-3.28395,reduction,10.6867162,Q3 2004,FINANCE,13F,09/30/2020,252.4,211.81
General dynamics corp. (electric boat),GD,"",20615122.0,2853751000.0,0.0945474,0.1109,199,-300592.0,-1.437159,reduction,7.1846607,Q2 2002,INDUSTRIALS,13F,09/30/2020,85.87,149.01
Dow inc,DOW,"",60189249.0,2831903000.0,0.0938235,0.0886,200,-1084213.0,-1.769466,reduction,8.1213746,Q2 2019,MATERIALS,13F,09/30/2020,48.86,54.79
Simon property group  inc.,SPG,"",43289512.0,2799965000.0,0.0927654,0.0961,201,3663713.0,9.245777,addition,14.1517452,Q2 2002,REAL ESTATE,13F,09/30/2020,101.3038,84.37
General motors co,GM,"",94336528.0,2791418000.0,0.0924822,0.0861,202,-1641706.0,-1.710498,reduction,6.4984497,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,34.38,41.58
Ross stores inc. (de),ROST,"",29910106.0,2791211000.0,0.0924753,0.0914,203,-315057.0,-1.042367,reduction,8.4015816,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,36.01,118.02
Mccormick & co. non-voting shares,MKC,"",28650138.0,2780495000.0,0.0921203,0.093,204,-584108.0,-1.998027,reduction,10.7527218,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,67.22,93.47
Corning inc.,GLW,"",85708413.0,2777810000.0,0.0920314,0.0695,205,10084237.0,13.334674,addition,11.2511261,Q2 2002,MATERIALS,13F,09/30/2020,18.1425,36.27
Cummins inc,CMI,"",13008732.0,2746924000.0,0.0910081,0.0817,206,-293511.0,-2.206478,reduction,8.8089969,Q2 2002,INDUSTRIALS,13F,09/30/2020,93.77,226.53
Carrier global corp.,CARR,"",89643399.0,2737711000.0,0.0907028,0.0731,207,-3161970.0,-3.407098,reduction,10.3494602,Q2 2020,INDUSTRIALS,13F,09/30/2020,22.22,37.89
D.r. horton  inc.,DHI,"",36153991.0,2734326000.0,0.0905907,0.0736,208,-1255721.0,-3.356671,reduction,9.9405379,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,25.54,71.85
Waste connections inc,WCN,"",26276290.0,2727479000.0,0.0903638,0.0893,209,-567639.0,-2.11459,reduction,9.9949289,Q2 2002,INDUSTRIALS,13F,09/30/2020,44.7,101.49
Church & dwight co.  inc.,CHD,"",28940242.0,2711989000.0,0.0898506,0.0807,210,-481381.0,-1.636147,reduction,11.7019184,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,35.55,86.86
Sysco corp.,SYY,"",43320711.0,2695414000.0,0.0893015,0.0877,211,-1903039.0,-4.208052,reduction,8.5187171,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,41.55,72.42
Ebay inc.,EBAY,"",51719745.0,2694598000.0,0.0892745,0.0979,212,-879742.0,-1.67253,reduction,7.3897900,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,13.56,50.12
Splunk inc,SPLK,"",14300304.0,2690316000.0,0.0891326,0.1041,213,-470212.0,-3.18345,reduction,8.9157370,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,67.37,180.2
Resmed inc.,RMD,"",15644513.0,2681939000.0,0.0888551,0.1089,214,-348334.0,-2.178061,reduction,10.7967166,Q2 2002,HEALTH CARE,13F,09/30/2020,55.05,212.42
Equity residential,EQR,"",51835830.0,2660733000.0,0.0881525,0.0984,215,4652023.0,9.859363,addition,13.9264960,Q2 2002,REAL ESTATE,13F,09/30/2020,50.4835,58.2
Skyworks solutions  inc.,SWKS,"",18239488.0,2653846000.0,0.0879243,0.0848,216,-457840.0,-2.448692,reduction,10.9194895,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,48.92,151.21
Oreilly automotive inc.,ORLY,"",5738661.0,2645981000.0,0.0876637,0.0873,217,-97816.0,-1.675943,reduction,7.7481648,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,75.96,461.76
Transdigm group inc,TDG,"",5530502.0,2627652000.0,0.0870565,0.0872,218,-33199.0,-0.596707,reduction,10.2026964,Q2 2006,INDUSTRIALS,13F,09/30/2020,192.94,606.71
Aptiv plc,APTV,"",28504510.0,2613293000.0,0.0865808,0.0809,219,-773476.0,-2.641835,reduction,10.5562339,Q1 2012,INDUSTRIALS,13F,09/30/2020,41.51,128.42
Hca healthcare inc,HCA,"",20870900.0,2602184000.0,0.0862127,0.0723,220,-134016.0,-0.638022,reduction,6.1742142,Q1 2011,HEALTH CARE,13F,09/30/2020,60.12,164.24
Vanguard ftse emerging markets etf,VWO,"",60065057.0,2597213000.0,0.086048,0.0839,221,363975.0,0.609662,addition,No Data,Q2 2011,FINANCE,13F,09/30/2020,39.7314,48.92
Rockwell automation  inc.,ROK,"",11666811.0,2574632000.0,0.0852999,0.0901,222,-265330.0,-2.223658,reduction,10.0604607,Q2 2002,INDUSTRIALS,13F,09/30/2020,94.39,248.63
Mettler-toledo international  inc.,MTD,"",2646043.0,2555416000.0,0.0846632,0.0777,223,-71958.0,-2.64746,reduction,11.0383953,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,245.96,1140.19
Autozone inc.,AZO,"",2165947.0,2550705000.0,0.0845072,0.0888,224,-54327.0,-2.44686,reduction,9.2656870,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,349.34,1204.22
Uber technologies inc,UBER,"",69697990.0,2542582000.0,0.084238,0.0596,225,15638612.0,28.928583,addition,3.9767828,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,33.6722,52.88
Align technology inc,ALGN,"",7717775.0,2526491000.0,0.0837049,0.0782,226,-314671.0,-3.917499,reduction,9.7957862,Q2 2002,HEALTH CARE,13F,09/30/2020,78.08,528.03
Vanguard total stock market index fund-etf shares,VTI,"",14804363.0,2521331000.0,0.083534,0.0812,227,178716.0,1.221936,addition,No Data,Q3 2003,FINANCE,13F,09/30/2020,111.7555,192.82
Dte energy co. (detroit edison),DTE,"",21897815.0,2519124000.0,0.0834609,0.0867,228,-827905.0,-3.643031,reduction,11.3665875,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,73.32,119.72
Toronto-dominion bank (the),TD,"",54382369.0,2514640000.0,0.0833123,0.0869,229,-549309.0,-0.999986,reduction,2.9979852,Q1 2015,FINANCE,13F,09/30/2020,46.08,56.08
Johnson controls international plc (tyco laboratories),JCI,"",61221367.0,2500894000.0,0.0828569,0.0764,230,-1904195.0,-3.01652,reduction,8.2281527,Q2 2002,INDUSTRIALS,13F,09/30/2020,39.13,45.93
Corteva inc,CTVA,"",86303627.0,2486408000.0,0.0823769,0.0717,231,10896871.0,14.450789,addition,11.5291479,Q2 2019,MATERIALS,13F,09/30/2020,29.343,39.5
Capital one financial corp,COF,"",34479777.0,2477717000.0,0.082089,0.0775,232,-427600.0,-1.224956,reduction,7.5508271,Q2 2002,FINANCE,13F,09/30/2020,63.0,97.3
Te connectivity ltd,TEL,"",25332508.0,2476001000.0,0.0820322,0.0745,233,-411929.0,-1.60007,reduction,7.6756226,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,45.3,119.82
T. rowe price group,TROW,"",19304424.0,2475212000.0,0.082006,0.0862,234,-380319.0,-1.93205,reduction,8.5046899,Q2 2002,FINANCE,13F,09/30/2020,64.0,148.28
Archer-daniels-midland co.,ADM,"",53105951.0,2468896000.0,0.0817968,0.0639,235,7933586.0,17.562919,addition,9.5574999,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,33.0249,49.44
Match group inc.,MTCH,"",22246895.0,2461618000.0,0.0815556,0.0007,236,22028177.59,10071.524526,addition,N/A,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,110.3556,152.08
Ventas  inc.,VTR,"",58628603.0,2460056000.0,0.0815039,0.0703,237,4475568.0,8.264667,addition,15.7144354,Q2 2002,REAL ESTATE,13F,09/30/2020,55.5933,49.19
Mckesson corp.,MCK,"",16496553.0,2456832000.0,0.0813971,0.0764,238,2452293.0,17.461176,addition,10.1711433,Q2 2002,HEALTH CARE,13F,09/30/2020,100.0798,170.78
Agilent technologies inc,A,"",24256942.0,2448495000.0,0.0811209,0.0776,239,-493154.0,-1.992534,reduction,7.8677210,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,32.35,117.31
Ametek inc.,AME,"",24417888.0,2427137000.0,0.0804132,0.0791,240,-527309.0,-2.11387,reduction,10.6335609,Q2 2002,INDUSTRIALS,13F,09/30/2020,39.81,119.04
Freeport-mcmoran copper & gold  inc,FCX,"",154746495.0,2420236000.0,0.0801846,0.0658,241,-5651110.0,-3.523189,reduction,10.6558677,Q2 2002,MATERIALS,13F,09/30/2020,19.16,24.79
Cbre group inc common stock class a,CBRE,"",51167341.0,2403330000.0,0.0796245,0.084,242,-1232913.0,-2.352876,reduction,15.2611779,Q2 2004,REAL ESTATE,13F,09/30/2020,34.75,62.93
Marvell technology group ltd,MRVL,"",60425502.0,2398892000.0,0.0794775,0.0778,243,-2143946.0,-3.426506,reduction,9.0165758,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,16.83,47.05
Cerner corp.,CERN,"",33069060.0,2390562000.0,0.0792015,0.0821,244,-680987.0,-2.017736,reduction,10.8287681,Q2 2002,HEALTH CARE,13F,09/30/2020,45.7,78.41
Copart inc.,CPRT,"",22600984.0,2376720000.0,0.0787429,0.0685,245,-595425.0,-2.566884,reduction,9.5778277,Q2 2002,INDUSTRIALS,13F,09/30/2020,31.97,123.71
Jd.com inc adr,JD,"",30603069.0,2375104000.0,0.0786893,0.0648,246,224592.0,0.739313,addition,1.9678639,Q4 2015,CONSUMER DISCRETIONARY,13F,09/30/2020,37.844,84.49
Ppg industries  inc. (pittsburgh plate glass),PPG,"",19443837.0,2373705000.0,0.078643,0.0742,247,-269854.0,-1.368866,reduction,8.2397043,Q2 2002,MATERIALS,13F,09/30/2020,39.18,145.0
Otis worldwide corp,OTIS,"",37995362.0,2371670000.0,0.0785756,0.0787,248,-1030628.0,-2.640876,reduction,8.7733005,Q2 2020,INDUSTRIALS,13F,09/30/2020,56.86,65.79
Lennar corp. class a,LEN,"",29001069.0,2368808000.0,0.0784808,0.0658,249,-1097240.0,-3.64552,reduction,9.2880246,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,44.54,80.43
Constellation brands  inc.,STZ,"",12499243.0,2368731000.0,0.0784782,0.0788,250,-196956.0,-1.551299,reduction,6.4766227,Q2 2002,CONSUMER STAPLES,13F,09/30/2020,74.46,215.81
West pharmaceutical services inc,WST,"",8607290.0,2366144000.0,0.0783925,0.0695,251,-12897.0,-0.149614,reduction,11.6565683,Q2 2002,HEALTH CARE,13F,09/30/2020,70.48,282.96
Monster beverage corp.,MNST,"",29428046.0,2360129000.0,0.0781932,0.074,252,-678889.0,-2.254926,reduction,5.5798719,Q2 2004,CONSUMER STAPLES,13F,09/30/2020,35.75,89.81
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",21796412.0,2358155000.0,0.0781278,0.0894,253,-296407.0,-1.341644,reduction,8.6086776,Q2 2002,FINANCE,13F,09/30/2020,64.64,138.49
Public service enterprise group inc,PEG,"",42387288.0,2327486000.0,0.0771117,0.0749,254,-560463.0,-1.304988,reduction,8.3809827,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.84,57.15
Hp inc,HPQ,"",122511914.0,2326501000.0,0.0770791,0.078,255,-3653724.0,-2.895974,reduction,8.9197092,Q2 2002,INFORMATION TECHNOLOGY,13F,09/30/2020,11.99,24.26
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",29856197.0,2322812000.0,0.0769569,0.0727,256,1356315.0,4.75902,addition,8.9257103,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.4982,70.44
Paccar inc.,PCAR,"",27103180.0,2311358000.0,0.0765774,0.0765,257,-1698717.0,-5.897934,reduction,7.8299189,Q2 2002,INDUSTRIALS,13F,09/30/2020,48.28,86.11
Ameren corporation,AEE,"",29160325.0,2305998000.0,0.0763998,0.0758,258,-1210057.0,-3.984332,reduction,11.8019996,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,45.62,76.47
Entergy corp.,ETR,"",23389061.0,2304523000.0,0.0763509,0.0809,259,-931102.0,-3.828519,reduction,11.6821869,Q2 2002,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,76.52,95.35
Phillips 66,PSX,"",44438502.0,2303693000.0,0.0763234,0.0971,260,6380525.0,16.765276,addition,10.1760572,Q2 2012,ENERGY,13F,09/30/2020,52.5851,68.73
Healthpeak properties inc,PEAK,"",84562654.0,2295877000.0,0.0760645,0.0836,261,-989381.0,-1.156467,reduction,15.7086413,Q2 2002,REAL ESTATE,13F,09/30/2020,29.69,29.76
Dollar tree inc.,DLTR,"",25126030.0,2295011000.0,0.0760358,0.0851,262,-750079.0,-2.898732,reduction,10.5879540,Q2 2002,CONSUMER DISCRETIONARY,13F,09/30/2020,56.28,109.03
Okta inc,OKTA,"",10710649.0,2290472000.0,0.0758854,0.0786,263,-361720.0,-3.266871,reduction,8.3619259,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,72.05,275.6
Workday inc,WDAY,"",10591215.0,2278488000.0,0.0754884,0.0711,264,-109414.0,-1.022501,reduction,4.4688671,Q4 2012,COMMUNICATIONS,13F,09/30/2020,100.26,248.76
Alexion pharmaceuticals inc.,ALXN,"",19843920.0,2270740000.0,0.0752317,0.0677,265,2831898.0,16.646452,addition,9.0539991,Q2 2002,HEALTH CARE,13F,09/30/2020,94.8838,152.63
Metlife inc.,MET,"",60972565.0,2266350000.0,0.0750862,0.0805,266,-1177240.0,-1.894197,reduction,6.7175373,Q2 2002,FINANCE,13F,09/30/2020,33.66,46.31
Canadian national railway co.,CNI,"",21277023.0,2265152000.0,0.0750465,0.0676,267,-248847.0,-1.156037,reduction,2.9905461,Q1 2015,TRANSPORTS,13F,09/30/2020,70.08,109.72
Allstate corp (the),ALL,"",24008663.0,2260175000.0,0.0748816,0.0845,268,-540682.0,-2.202429,reduction,7.6872946,Q2 2002,FINANCE,13F,09/30/2020,49.48,107.19
Arthur j. gallagher & co inc,AJG,"",21286822.0,2247462000.0,0.0744605,0.0752,269,-467249.0,-2.147869,reduction,11.1176337,Q2 2002,FINANCE,13F,09/30/2020,47.54,123.42
