Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Norfolk southern corp.,NSC,"",16629521.0,3558552000.0,0.131079,0.1227,139,-882603.0,-5.039954,reduction,6.5185881,Q3 2007,TRANSPORTS,13F,09/30/2020,117.09,234.39
Kimberly-clark corp.,KMB,"",23910933.0,3530690000.0,0.130053,0.1355,140,-102773.0,-0.427976,reduction,7.0110343,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,129.8,133.89
U.s. bancorp (first national bank of cincinnati),USB,"",98302059.0,3524128000.0,0.129811,0.1478,141,-2283260.0,-2.269973,reduction,6.5257903,Q3 2007,FINANCE,13F,09/30/2020,50.57,46.49
Waste management  inc.,WM,"",31109641.0,3520679000.0,0.129684,0.1362,142,-1100933.0,-3.417924,reduction,7.3639051,Q1 2008,INDUSTRIALS,13F,09/30/2020,75.88,117.0
General electric co,GE,"",564311523.0,3515661000.0,0.1295,0.1538,143,123618.0,0.021911,addition,6.4468513,Q3 2007,INDUSTRIALS,13F,09/30/2020,24.316,10.65
Charles schwab corp,SCHW,"",96763496.0,3505743000.0,0.129134,0.1247,144,4192617.0,4.529088,addition,7.5089517,Q4 2007,FINANCE,13F,09/30/2020,41.2238,52.06
Ishares msci eafe index fund,EFA,"",54663167.0,3479309000.0,0.128161,0.1491,145,-6714687.0,-10.939918,reduction,No Data,Q2 2009,FINANCE,13F,09/30/2020,62.89,72.36
Moodys corp,MCO,"",11691658.0,3388828000.0,0.124828,0.1194,146,806284.0,7.40704,addition,6.2290455,Q3 2007,FINANCE,13F,09/30/2020,138.2305,278.88
Truist financial corp,TFC,"",87883778.0,3343976000.0,0.123176,0.1327,147,-659749.0,-0.745113,reduction,6.5214600,Q3 2007,FINANCE,13F,09/30/2020,49.35,46.99
Cadence design systems  inc.,CDNS,"",31293699.0,3336849000.0,0.122913,0.1183,148,399552.0,1.293294,addition,11.2246673,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,46.1522,134.0
Global payments inc.,GPN,"",18709016.0,3322347000.0,0.122379,0.1281,149,-212422.0,-1.122653,reduction,6.2521090,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,120.42,205.55
Sba communications corp.,SBAC,"",10407590.0,3314609000.0,0.122094,0.1246,150,-67107.0,-0.640658,reduction,9.2975926,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,144.16,275.02
Estee lauder companies inc.,EL,"",15172112.0,3311314000.0,0.121972,0.1141,151,25920.0,0.171132,addition,4.2003956,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,102.0888,260.95
Sinopec shanghai petrochemical co ltd adr,SHI,"",149582240.0,3275851056.0,0.120666,0.0,152,149540445.0,357795.059218,addition,N/A,,MATERIALS,13G,11/30/2020,,20.36
Jd.com inc adr,JD,"",41375133.0,3211124000.0,0.118282,0.1048,153,-2246417.0,-5.149787,reduction,2.6605381,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,36.28,84.49
Xcel energy inc. (northern states power co. (mn)),XEL,"",46362686.0,3199489000.0,0.117853,0.1171,154,-588218.0,-1.252836,reduction,8.8252337,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,46.44,64.63
Ishares iboxx $ high yield corp bond etf,HYG,"",37979799.0,3186506000.0,0.117375,0.0816,155,12919604.0,51.554284,addition,No Data,Q4 2008,FINANCE,13F,09/30/2020,84.2695,87.05
Ishares core u.s. aggregate bond etf,AGG,"",26830384.0,3167595000.0,0.116679,0.1256,156,205607.0,0.772239,addition,No Data,Q2 2011,FINANCE,13F,09/30/2020,110.1908,117.99
General motors co,GM,"",106268246.0,3144478000.0,0.115827,0.1062,157,1096761.0,1.042831,addition,7.3203760,Q4 2010,CONSUMER DISCRETIONARY,13F,09/30/2020,34.8749,41.58
Eaton corp. (torbenson axle co. - eaton axle & spring),ETN,"",30639987.0,3126198000.0,0.115154,0.1082,158,-348734.0,-1.125358,reduction,7.6580822,Q2 2013,CONSUMER DISCRETIONARY,13F,09/30/2020,74.09,118.07
Square inc,SQ,"",18810892.0,3057711000.0,0.112631,0.0773,159,358237.0,1.941385,addition,4.2411602,Q4 2015,FINANCE,13F,09/30/2020,42.1082,228.28
Idexx laboratories inc.,IDXX,"",7760098.0,3050572000.0,0.112368,0.0989,160,258375.0,3.444209,addition,9.1236582,Q2 2009,HEALTH CARE,13F,09/30/2020,179.6906,497.14
Dexcom inc,DXCM,"",7263602.0,2994273000.0,0.110294,0.1149,161,164114.0,2.311631,addition,7.5866248,Q3 2010,HEALTH CARE,13F,09/30/2020,163.6854,355.02
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",26775271.0,2942869000.0,0.108401,0.1134,162,-219156.0,-0.811856,reduction,6.3074420,Q4 2008,FINANCE,13F,09/30/2020,119.23,146.15
Northrop grumman corp.,NOC,"",9242998.0,2916073000.0,0.107414,0.1213,163,-643108.0,-6.50517,reduction,5.5442221,Q3 2007,INDUSTRIALS,13F,09/30/2020,245.73,299.6
Ishares iboxx investment grade corporate bond fund,LQD,PUT,21556200.0,2903836000.0,0.106963,0.0017,164,21236200.0,6636.3125,addition,No Data,Q1 2020,FINANCE,13F,09/30/2020,,137.77
L3harris technologies inc,LHX,"",16948017.0,2878451000.0,0.106028,0.1163,165,-226985.0,-1.321601,reduction,7.8392128,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,156.36,185.16
Ishares core msci eafe etf,IEFA,"",47529796.0,2865096000.0,0.105536,0.0924,166,7024881.0,17.34328,addition,No Data,Q1 2013,FINANCE,13F,09/30/2020,59.4022,68.59
Roper technologies inc,ROP,"",7241816.0,2861312000.0,0.105397,0.114,167,-114060.0,-1.550597,reduction,6.9160154,Q4 2008,INDUSTRIALS,13F,09/30/2020,227.33,420.12
American electric power company inc,AEP,"",34933948.0,2855152000.0,0.10517,0.1127,168,-534914.0,-1.508123,reduction,7.0409282,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,68.3,81.42
General mills co.,GIS,"",46266086.0,2853691000.0,0.105116,0.113,169,341299.0,0.743169,addition,7.5680556,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,56.3397,59.13
Costar group inc,CSGP,"",3346198.0,2839282000.0,0.104585,0.0959,170,-33316.0,-0.985822,reduction,8.4999865,Q4 2009,INDUSTRIALS,13F,09/30/2020,364.41,906.63
Emerson electric co.,EMR,"",43270262.0,2837230000.0,0.10451,0.1089,171,-707754.0,-1.609336,reduction,7.2407709,Q3 2007,INDUSTRIALS,13F,09/30/2020,60.53,79.98
Conocophillips (phillips petroleum),COP,"",86389622.0,2837037000.0,0.104502,0.1446,172,145517.0,0.168727,addition,8.0544792,Q3 2007,ENERGY,13F,09/30/2020,48.6633,39.49
Ishares msci emerging index fund,EEM,"",62245495.0,2744405000.0,0.10109,0.0961,173,2034051.0,3.37818,addition,No Data,Q4 2007,FINANCE,13F,09/30/2020,42.4069,50.13
Synopsys inc.,SNPS,"",12792506.0,2737341000.0,0.10083,0.1,174,-54341.0,-0.422991,reduction,8.4293382,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,85.28,256.28
Public service enterprise group inc,PEG,"",49647207.0,2726130000.0,0.100417,0.0981,175,-330722.0,-0.661736,reduction,9.8164427,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,45.23,57.15
Cummins inc,CMI,"",12793687.0,2701516000.0,0.0995105,0.0875,176,135530.0,1.070693,addition,8.6633769,Q3 2007,INDUSTRIALS,13F,09/30/2020,154.3582,226.53
Dowdupont inc. (dow chemical),DD,"",48050398.0,2665836000.0,0.0981962,0.1037,177,-846472.0,-1.731137,reduction,6.5479139,Q3 2007,MATERIALS,13F,09/30/2020,189.02,69.55
Ppg industries  inc. (pittsburgh plate glass),PPG,"",21659630.0,2644207000.0,0.0973995,0.0795,178,2880082.0,15.336269,addition,9.1786897,Q3 2007,MATERIALS,13F,09/30/2020,105.5284,145.0
Electronic arts  inc.,EA,"",20245681.0,2640241000.0,0.0972534,0.1074,179,-123794.0,-0.607743,reduction,7.0103547,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,94.92,141.81
Ross stores inc. (de),ROST,"",28097033.0,2622015000.0,0.0965821,0.096,180,-110169.0,-0.39057,reduction,7.8922995,Q4 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,69.54,118.02
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",33681090.0,2620387000.0,0.0965221,0.0958,181,298559.0,0.894357,addition,10.0691877,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,78.6524,70.44
Motorola solutions inc,MSI,"",16638470.0,2609078000.0,0.0961055,0.0937,182,-111428.0,-0.665246,reduction,9.7996083,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,100.76,168.47
Paychex inc.,PAYX,"",32575627.0,2598558000.0,0.095718,0.1045,183,-1999286.0,-5.782476,reduction,9.0493728,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,65.0,94.71
Lululemon athletica inc.,LULU,"",7876289.0,2594212000.0,0.095558,0.0929,184,420543.0,5.640522,addition,6.0441173,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,122.9719,351.42
Twitter inc,TWTR,"",58052267.0,2583326000.0,0.095157,0.0635,185,4637605.0,8.68227,addition,7.3395719,Q4 2013,COMMUNICATIONS,13F,09/30/2020,26.2266,53.97
Allstate corp (the),ALL,"",27438019.0,2583015000.0,0.0951455,0.1029,186,854644.0,3.214957,addition,8.7853344,Q3 2007,FINANCE,13F,09/30/2020,84.9068,107.19
Oreilly automotive inc.,ORLY,"",5601889.0,2582918000.0,0.0951419,0.0941,187,12533.0,0.22423,addition,7.5634994,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,266.636,461.76
Exelon corp,EXC,"",72196875.0,2581760000.0,0.0950993,0.1058,188,-820381.0,-1.123544,reduction,7.4085774,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,36.73,41.83
Wec energy group (wisconsin electric power),WEC,"",26313326.0,2549761000.0,0.0939206,0.0939,189,-537262.0,-2.000932,reduction,8.3419294,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,62.94,89.43
Metlife inc.,MET,"",68401513.0,2542485000.0,0.0936526,0.102,190,-1555272.0,-2.22319,reduction,7.5360077,Q3 2007,FINANCE,13F,09/30/2020,41.87,46.31
Eversource energy (western massachusetts cos./northeast utilities),ES,"",30324028.0,2533571000.0,0.0933242,0.0969,191,1156239.0,3.964095,addition,8.8493943,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,61.7252,84.15
Clorox co.,CLX,"",12022974.0,2526868000.0,0.0930773,0.0992,192,698235.0,6.165573,addition,9.5258979,Q4 2007,CONSUMER STAPLES,13F,09/30/2020,142.0406,203.8
Amphenol corp. (1987),APH,"",23260083.0,2518371000.0,0.0927643,0.0902,193,-323716.0,-1.37262,reduction,7.8007672,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,74.19,129.17
Agilent technologies inc,A,"",24814167.0,2504744000.0,0.0922624,0.0867,194,246056.0,1.001526,addition,8.0484565,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,55.505,117.31
Ishares russell 2000 etf,IWM,"",13794243.0,2497033867.86,0.0919784,0.079,195,-493775.0,-3.455868,reduction,No Data,,FINANCE,13G,11/30/2020,,199.01
Verisk analytics inc,VRSK,"",13409873.0,2484983000.0,0.0915345,0.0904,196,103342.0,0.776626,addition,8.2580275,Q4 2009,INDUSTRIALS,13F,09/30/2020,96.1623,201.23
T. rowe price group,TROW,"",19129315.0,2452763000.0,0.0903477,0.0915,197,563135.0,3.033123,addition,8.4275445,Q3 2007,FINANCE,13F,09/30/2020,76.8676,148.28
D.r. horton  inc.,DHI,"",32189390.0,2434484000.0,0.0896744,0.0748,198,-1586207.0,-4.696311,reduction,8.8504710,Q4 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,36.99,71.85
Ansys  inc.,ANSS,"",7417944.0,2427375000.0,0.0894125,0.0878,199,-123581.0,-1.638674,reduction,8.6467070,Q4 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,126.92,364.17
Msci inc,MSCI,"",6792642.0,2423478000.0,0.089269,0.0897,200,64278.0,0.955329,addition,8.1215579,Q4 2007,FINANCE,13F,09/30/2020,123.043,432.46
Docusign inc,DOCU,"",11250114.0,2421475000.0,0.0891952,0.0684,201,1293466.0,12.990978,addition,6.0757275,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,89.6017,244.93
Sempra energy  inc.,SRE,"",20394381.0,2413880000.0,0.0889154,0.0985,202,-659905.0,-3.134302,reduction,7.0505441,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,111.01,125.9
Capital one financial corp,COF,"",33108213.0,2379158000.0,0.0876364,0.0817,203,422943.0,1.293987,addition,7.2504643,Q3 2007,FINANCE,13F,09/30/2020,83.7462,97.3
Centene corp,CNC,"",40695823.0,2373787000.0,0.0874386,0.1027,204,197427.0,0.487493,addition,7.0229443,Q4 2009,HEALTH CARE,13F,09/30/2020,43.9103,58.02
Hca healthcare inc,HCA,"",18954151.0,2363204000.0,0.0870488,0.0742,205,-211136.0,-1.101658,reduction,5.6071846,Q1 2011,HEALTH CARE,13F,09/30/2020,90.57,164.24
Chipotle mexican grill  inc.,CMG,"",1891372.0,2352317000.0,0.0866477,0.0798,206,-7392.0,-0.389306,reduction,6.7627194,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,511.94,1412.55
Kla corp,KLAC,"",12141472.0,2352288000.0,0.0866467,0.0944,207,-22383.0,-0.184012,reduction,7.8276204,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,100.4,259.08
Ishares tips bond etf,TIP,"",18520895.0,2342893000.0,0.0863006,0.0867,208,869954.0,4.928655,addition,No Data,Q4 2009,FINANCE,13F,09/30/2020,115.6355,127.25
Welltower inc,WELL,"",42424824.0,2337181000.0,0.0860902,0.0845,209,1497450.0,3.658798,addition,10.1664876,Q4 2007,REAL ESTATE,13F,09/30/2020,70.5349,63.52
Hershey company (the),HSY,"",16193284.0,2321145000.0,0.0854995,0.0852,210,-274868.0,-1.669088,reduction,7.7843910,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,114.97,149.95
Ebay inc.,EBAY,"",44465080.0,2316630000.0,0.0853332,0.0966,211,-1672743.0,-3.625535,reduction,6.3532333,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,33.16,50.12
Seagen inc,SGEN,"",11679651.0,2285588000.0,0.0841898,0.0798,212,-79487.0,-0.675959,reduction,6.7125735,Q4 2009,HEALTH CARE,13F,09/30/2020,80.26,190.61
Twilio inc,TWLO,"",9231450.0,2280998000.0,0.0840207,0.0719,213,1021739.0,12.445493,addition,6.4495014,Q3 2016,INFORMATION TECHNOLOGY,13F,09/30/2020,110.7573,362.88
Resmed inc.,RMD,"",13281481.0,2276843000.0,0.0838676,0.1012,214,77643.0,0.588034,addition,9.1659221,Q2 2008,HEALTH CARE,13F,09/30/2020,87.0064,212.42
Constellation brands  inc.,STZ,"",11998895.0,2273911000.0,0.0837597,0.0898,215,-867512.0,-6.742457,reduction,6.2173617,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,163.24,215.81
Carrier global corp.,CARR,"",74005484.0,2260127000.0,0.0832519,0.0683,216,-3006262.0,-3.903641,reduction,8.5440403,Q1 2020,INDUSTRIALS,13F,09/30/2020,22.22,37.89
Williams cos. (the),WMB,"",114739246.0,2254624000.0,0.0830492,0.0921,217,-6598253.0,-5.437934,reduction,9.4547769,Q4 2007,ENERGY,13F,09/30/2020,27.91,20.74
Xilinx  inc,XLNX,"",21558185.0,2247225000.0,0.0827767,0.0854,218,-188843.0,-0.868362,reduction,8.8239663,Q4 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,73.71,141.99
Iqvia holdings inc,IQV,"",14138223.0,2228608000.0,0.0820909,0.0782,219,334251.0,2.421412,addition,7.3917246,Q2 2013,HEALTH CARE,13F,09/30/2020,105.7366,175.94
Avalonbay communities  inc.,AVB,"",14878940.0,2222021000.0,0.0818483,0.091,220,138390.0,0.938839,addition,10.5716667,Q3 2008,REAL ESTATE,13F,09/30/2020,181.3396,157.74
Arthur j. gallagher & co inc,AJG,"",20986652.0,2215773000.0,0.0816181,0.0812,221,120399.0,0.577003,addition,10.9608615,Q3 2007,FINANCE,13F,09/30/2020,64.4573,123.42
Uber technologies inc,UBER,"",60423354.0,2204243000.0,0.0811934,0.0525,222,18075043.0,42.681851,addition,3.4475966,Q2 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,37.4121,52.88
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",20046084.0,2168787000.0,0.0798874,0.0911,223,38897.0,0.194415,addition,7.9173708,Q3 2007,FINANCE,13F,09/30/2020,121.574,138.49
Hp inc,HPQ,"",113886532.0,2162708000.0,0.0796635,0.082,224,-3973319.0,-3.371224,reduction,8.2917221,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,17.7,24.26
Equity residential,EQR,"",42128180.0,2162439000.0,0.0796536,0.0996,225,-288583.0,-0.680351,reduction,11.3183860,Q4 2008,REAL ESTATE,13F,09/30/2020,63.74,58.2
Mckesson corp.,MCK,"",14515382.0,2161776000.0,0.0796292,0.0884,226,72679.0,0.503223,addition,8.9496291,Q3 2007,HEALTH CARE,13F,09/30/2020,148.7808,170.78
Veeva systems inc,VEEV,"",7675978.0,2158409000.0,0.0795051,0.0759,227,-432381.0,-5.332534,reduction,5.0892797,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,104.71,287.58
Marathon petroleum corp,MPC,"",73341756.0,2151848000.0,0.0792634,0.1043,228,3442034.0,4.924246,addition,11.2712874,Q3 2011,ENERGY,13F,09/30/2020,50.4409,41.21
American water works co inc,AWK,"",14830036.0,2148575000.0,0.0791429,0.08,229,-745800.0,-4.788186,reduction,8.1841628,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,81.52,149.14
Johnson controls international plc (tyco laboratories),JCI,"",52555823.0,2146906000.0,0.0790814,0.0712,230,274907.0,0.525827,addition,7.0635035,Q2 2009,INDUSTRIALS,13F,09/30/2020,40.1636,45.93
American international group  inc.,AIG,"",77652133.0,2137764000.0,0.0787447,0.0951,231,1214912.0,1.589425,addition,9.0142880,Q4 2008,FINANCE,13F,09/30/2020,57.0705,37.37
Paccar inc.,PCAR,"",25014939.0,2133272000.0,0.0785792,0.0757,232,-322204.0,-1.271667,reduction,7.2266407,Q4 2008,INDUSTRIALS,13F,09/30/2020,66.72,86.11
Zimmer biomet holdings inc,ZBH,"",15656741.0,2131509000.0,0.0785143,0.069,233,1179690.0,8.14869,addition,7.5618228,Q4 2008,HEALTH CARE,13F,09/30/2020,122.8805,149.25
Skyworks solutions  inc.,SWKS,"",14636293.0,2129580000.0,0.0784432,0.0714,234,653069.0,4.670375,addition,8.7623538,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,97.817,151.21
Ihs markit ltd,INFO,"",27086087.0,2126529000.0,0.0783308,0.0846,235,-996673.0,-3.549056,reduction,6.7994238,Q3 2014,INFORMATION TECHNOLOGY,13F,09/30/2020,48.81,86.37
Prudential financial inc.,PRU,"",33306949.0,2115658000.0,0.0779304,0.0905,236,-3937942.0,-10.573107,reduction,8.4321390,Q3 2007,FINANCE,13F,09/30/2020,97.21,76.74
Kroger co.,KR,"",61850122.0,2097337000.0,0.0772555,0.0826,237,690710.0,1.12936,addition,7.9876197,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,29.1438,31.53
Dow inc,DOW,"",44540451.0,2095630000.0,0.0771927,0.073,238,-322290.0,-0.718391,reduction,6.0098721,Q2 2019,MATERIALS,13F,09/30/2020,49.31,54.79
Copart inc.,CPRT,"",19887937.0,2091414000.0,0.0770374,0.0662,239,-33843.0,-0.169879,reduction,8.4280947,Q3 2007,INDUSTRIALS,13F,09/30/2020,42.08,123.71
Best buy co.  inc.,BBY,"",18781826.0,2090230000.0,0.0769937,0.0658,240,-106095.0,-0.561708,reduction,7.2563731,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,50.81,102.55
Ball corp.,BLL,"",25067919.0,2083646000.0,0.0767512,0.069,241,187132.0,0.752114,addition,7.6761968,Q3 2007,MATERIALS,13F,09/30/2020,39.3889,92.34
Trane technologies plc,TT,"",17134383.0,2077545000.0,0.0765265,0.062,242,-320306.0,-1.835071,reduction,7.1585901,Q3 2007,INDUSTRIALS,13F,09/30/2020,83.86,143.66
Alexion pharmaceuticals inc.,ALXN,"",18099745.0,2071153000.0,0.076291,0.083,243,-428185.0,-2.311024,reduction,8.2582008,Q3 2007,HEALTH CARE,13F,09/30/2020,119.31,152.63
Simon property group  inc.,SPG,"",31890321.0,2062667000.0,0.0759785,0.0866,244,151771.0,0.478191,addition,10.4252433,Q3 2007,REAL ESTATE,13F,09/30/2020,163.2586,84.37
Mccormick & co. non-voting shares,MKC,"",21231256.0,2060493000.0,0.0758984,0.0733,245,771076.0,3.768667,addition,7.9683312,Q3 2007,CONSUMER STAPLES,13F,09/30/2020,103.2657,93.47
Sysco corp.,SYY,"",33096837.0,2059286000.0,0.0758539,0.069,246,1460647.0,4.617013,addition,6.5082632,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,54.5826,72.42
Netease inc adr,NTES,"",22591945.0,2054375000.0,0.075673,0.0751,247,683025.0,3.117566,addition,0.6591684,Q2 2012,COMMUNICATIONS,13F,09/30/2020,59.4806,92.66
Monster beverage corp.,MNST,"",25569763.0,2050693000.0,0.0755374,0.0725,248,-619908.0,-2.366994,reduction,4.8483002,Q2 2009,CONSUMER STAPLES,13F,09/30/2020,48.46,89.81
Autozone inc.,AZO,"",1734842.0,2043019000.0,0.0752547,0.0799,249,-39499.0,-2.226122,reduction,7.4214665,Q3 2007,CONSUMER DISCRETIONARY,13F,09/30/2020,753.07,1204.22
Republic services inc.,RSG,"",21839459.0,2038712000.0,0.0750961,0.0725,250,-295603.0,-1.335451,reduction,6.8571164,Q3 2007,INDUSTRIALS,13F,09/30/2020,65.38,95.63
Microchip technology inc,MCHP,"",19801861.0,2034840000.0,0.0749535,0.0803,251,707593.0,3.705788,addition,7.8438274,Q3 2007,INFORMATION TECHNOLOGY,13F,09/30/2020,77.8723,136.77
Fastenal co.,FAST,"",45108785.0,2033958000.0,0.074921,0.0782,252,-628656.0,-1.374489,reduction,7.8637927,Q4 2009,INDUSTRIALS,13F,09/30/2020,24.02,49.52
Otis worldwide corp,OTIS,"",32446097.0,2025285000.0,0.0746015,0.0729,253,309187.0,0.962093,addition,7.4919502,Q2 2020,INDUSTRIALS,13F,09/30/2020,56.913,65.79
Ishares core msci emerging markets etf,IEMG,"",38250927.0,2019648000.0,0.0743939,0.0732,254,-294359.0,-0.763671,reduction,No Data,Q4 2012,FINANCE,13F,09/30/2020,49.98,60.32
Fortive corp,FTV,"",31508856.58,2009447000.0,0.0740181,0.067,255,1870375.76,6.310633,addition,7.8224485,Q3 2016,INDUSTRIALS,13F,09/30/2020,52.9811,69.64
Cintas corporation,CTAS,"",6021466.0,2004126000.0,0.0738221,0.0649,256,-82079.0,-1.344776,reduction,5.7050224,Q4 2008,INDUSTRIALS,13F,09/30/2020,140.15,338.4
Nxp semiconductors n.v.,NXPI,"",15961488.0,1992155000.0,0.0733811,0.0707,257,418853.0,2.694865,addition,5.7163696,Q1 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,105.218,157.33
Keysight technologies inc,KEYS,"",19837642.0,1959563000.0,0.0721806,0.0828,258,-735000.0,-3.572706,reduction,10.6004642,Q4 2014,HEALTH CARE,13F,09/30/2020,62.77,130.95
Realty income corp.,O,"",32250320.0,1959206000.0,0.0721675,0.076,259,244870.0,0.765088,addition,9.3468532,Q2 2009,REAL ESTATE,13F,09/30/2020,59.5293,61.09
Alexandria real estate equities  inc.,ARE,"",12217880.0,1954860000.0,0.0720074,0.0812,260,-327058.0,-2.607091,reduction,9.6879208,Q2 2009,REAL ESTATE,13F,09/30/2020,118.98,174.5
Walgreens boots alliance inc.,WBA,"",54291990.0,1950168000.0,0.0718346,0.0885,261,2007409.0,3.83939,addition,6.2654188,Q4 2008,CONSUMER STAPLES,13F,09/30/2020,77.8983,39.62
Splunk inc,SPLK,"",10353049.0,1947719000.0,0.0717443,0.0836,262,-192556.0,-1.825936,reduction,6.4547622,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,85.42,180.2
Citrix systems inc.,CTXS,"",14100305.0,1941753000.0,0.0715246,0.0838,263,-86239.0,-0.607893,reduction,11.4142946,Q2 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,91.31,132.57
General dynamics corp. (electric boat),GD,"",13850562.0,1917335000.0,0.0706251,0.0863,264,-620622.0,-4.288675,reduction,4.8271162,Q3 2007,INDUSTRIALS,13F,09/30/2020,185.95,149.01
Willis towers watson plc,WLTW,"",9151002.0,1910914000.0,0.0703886,0.0771,265,-650738.0,-6.639005,reduction,7.1015945,Q3 2009,FINANCE,13F,09/30/2020,153.54,211.81
Lennar corp. class a,LEN,"",23373699.0,1909164000.0,0.0703242,0.058,266,-222801.0,-0.944212,reduction,7.4857755,Q2 2008,CONSUMER DISCRETIONARY,13F,09/30/2020,50.81,80.43
West pharmaceutical services inc,WST,"",6940029.0,1907816000.0,0.0702745,0.0605,267,267185.0,4.004065,addition,9.3986518,Q4 2009,HEALTH CARE,13F,09/30/2020,102.0702,282.96
Fair isaac corp,FICO,"",4484094.0,1907445000.0,0.0702609,0.0719,268,175281.0,4.067965,addition,15.4627162,Q2 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,208.5409,518.45
Okta inc,OKTA,"",8855401.0,1893728000.0,0.0697556,0.0695,269,163798.0,1.884555,addition,6.9135126,Q2 2017,INFORMATION TECHNOLOGY,13F,09/30/2020,89.6408,275.6
Corteva inc,CTVA,"",65646793.0,1891284000.0,0.0696656,0.072,270,-1649318.0,-2.450837,reduction,8.7696382,Q2 2019,MATERIALS,13F,09/30/2020,29.31,39.5
