Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Vanguard information technology etf,VGT,"",3091687.0,955795000.0,0.160654,0.164,140,43325.0,1.421255,addition,No Data,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,202.5971,352.88
Conocophillips (phillips petroleum),COP,"",29291575.0,950804000.0,0.159815,0.2253,141,1506441.0,5.421752,addition,2.7309806,Q1 2001,ENERGY,13F,09/30/2020,51.0051,39.49
Eastman chemical co.,EMN,"",12287649.0,947990000.0,0.159342,0.1404,142,1837475.0,17.5832,addition,9.0784419,Q1 2001,MATERIALS,13F,09/30/2020,68.3057,101.31
Marsh & mclennan companies  inc.,MMC,"",8253999.0,941370000.0,0.158229,0.188,143,-817108.0,-9.007809,reduction,1.6295205,Q1 2001,FINANCE,13F,09/30/2020,76.04,115.13
Citigroup  inc.,C,"",22128468.0,938689000.0,0.157779,0.2983,144,-8119282.0,-26.842598,reduction,1.0629157,Q1 2001,FINANCE,13F,09/30/2020,1882.29,60.57
Automatic data processing inc,ADP,"",6822722.0,938397000.0,0.15773,0.2812,145,-2964369.0,-30.288561,reduction,1.5872477,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,133.7,176.56
Match group inc.,MTCH,"",8522946.0,930023000.0,0.156322,0.0239,146,7179816.94,534.558975,addition,N/A,Q3 2003,CONSUMER DISCRETIONARY,13F,09/30/2020,106.321,152.08
Alibaba group holding ltd adr,BABA,CALL,3315400.0,918134000.0,0.154324,0.0954,147,1023200.0,44.638339,addition,N/A,Q4 2014,COMMUNICATIONS,13F,09/30/2020,,222.0
Ishares new york muni bond etf,NYF,PUT,10957100.0,915575000.0,0.153894,0.0726,148,6347600.0,137.70691,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,58.26
Avalonbay communities  inc.,AVB,"",6086540.0,897886000.0,0.15092,0.1478,149,1133244.0,22.878584,addition,4.3245602,Q2 2003,REAL ESTATE,13F,09/30/2020,159.0569,157.74
Tjx companies inc.,TJX,"",16483717.0,892758000.0,0.150058,0.1352,150,2626468.0,18.953748,addition,1.3747186,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,48.5128,66.98
Spdr s&p financial etf,XLF,"",37490468.0,890399000.0,0.149662,0.1879,151,-4593471.0,-10.915022,reduction,No Data,Q2 2006,FINANCE,13F,09/30/2020,23.26,28.95
Ventas  inc.,VTR,"",20852971.0,887921000.0,0.149245,0.1539,152,-920036.0,-4.225581,reduction,5.5892969,Q2 2001,REAL ESTATE,13F,09/30/2020,57.61,49.19
Altria group  inc. (philip morris),MO,"",23121798.0,886950000.0,0.149082,0.1677,153,987445.0,4.461142,addition,1.2441796,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,45.8963,41.72
General dynamics corp. (electric boat),GD,"",6382650.0,884317000.0,0.14864,0.2064,154,-772356.0,-10.794624,reduction,2.2244435,Q1 2001,INDUSTRIALS,13F,09/30/2020,170.21,149.01
Yum china holdings inc,YUMC,"",16869677.0,869800000.0,0.1462,0.1508,155,613933.0,3.776714,addition,4.0251540,Q4 2016,CONSUMER DISCRETIONARY,13F,09/30/2020,40.9338,57.71
Cisco systems  inc.,CSCO,"",22238915.0,868652000.0,0.146007,0.1954,156,535477.0,2.467245,addition,0.5253173,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,33.515,44.54
Ppg industries  inc. (pittsburgh plate glass),PPG,"",7179918.0,863962000.0,0.145218,0.1257,157,1039466.0,16.928168,addition,3.0426300,Q1 2001,MATERIALS,13F,09/30/2020,85.75,145.0
Spdr s&p industrial etf,XLI,"",11154727.0,860923000.0,0.144708,0.1422,158,427629.0,3.986437,addition,No Data,Q2 2008,INDUSTRIALS,13F,09/30/2020,66.9306,88.0
Ishares core u.s. treasury bond etf,GOVT,"",30351556.0,849845000.0,0.142845,0.2058,159,-7740548.0,-20.32061,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,27.97,27.34
Entergy corp.,ETR,"",8863361.0,848931000.0,0.142692,0.1545,160,331712.0,3.888017,addition,4.4270029,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,111.8135,95.35
Union pacific corp.,UNP,"",4282781.0,844735000.0,0.141987,0.2501,161,-3382348.0,-44.126433,reduction,0.6308981,Q1 2001,TRANSPORTS,13F,09/30/2020,116.66,203.39
Amphenol corp. (1987),APH,"",7710521.0,837594000.0,0.140786,0.1332,162,505900.0,7.021882,addition,2.5858884,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,42.8348,129.17
New oriental education & tech group inc adr,EDU,"",5667391.0,834411000.0,0.140251,0.1305,163,474197.0,9.131124,addition,3.5619166,Q4 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,108.7783,172.46
Mckesson corp.,MCK,"",5638232.0,826338000.0,0.138894,0.1583,164,291140.0,5.444829,addition,3.4763181,Q1 2001,HEALTH CARE,13F,09/30/2020,145.9521,170.78
Autozone inc.,AZO,"",711810.0,822084000.0,0.138179,0.1551,165,-466.0,-0.065424,reduction,3.0450462,Q1 2001,CONSUMER DISCRETIONARY,13F,09/30/2020,600.83,1204.22
Booz allen hamilton holding corp,BAH,"",9505719.0,800763000.0,0.134596,0.1153,166,1823564.0,23.737662,addition,6.8980755,Q4 2011,INFORMATION TECHNOLOGY,13F,09/30/2020,64.9661,87.37
The trade desk inc class a,TTD,"",1605917.0,800229000.0,0.134506,0.1429,167,-215123.0,-11.813195,reduction,3.4353040,Q3 2016,COMMUNICATIONS,13F,09/30/2020,183.23,931.77
Marketaxess holdings inc,MKTX,"",1641992.0,797072000.0,0.133975,0.1541,168,48152.0,3.021131,addition,4.3242480,Q1 2015,FINANCE,13F,09/30/2020,324.7193,573.08
Ishares core msci eafe etf,IEFA,"",13078540.0,791644000.0,0.133063,0.1604,169,-1461973.0,-10.05448,reduction,No Data,Q1 2014,FINANCE,13F,09/30/2020,62.55,68.59
U.s. bancorp (first national bank of cincinnati),USB,"",22378259.0,789953000.0,0.132779,0.1383,170,2914993.0,14.976895,addition,1.4855826,Q1 2001,FINANCE,13F,09/30/2020,37.8243,46.49
Becton  dickinson and co.,BDX,"",3495617.0,788016000.0,0.132453,0.1533,171,176333.0,5.312381,addition,1.2059318,Q4 2019,HEALTH CARE,13F,09/30/2020,267.1774,247.99
Ishares core msci emerging markets etf,IEMG,"",15052602.0,782585000.0,0.13154,0.1334,172,530676.0,3.654309,addition,No Data,Q1 2014,FINANCE,13F,09/30/2020,48.6709,60.32
Alibaba group holding ltd adr,BABA,PUT,2778800.0,769533000.0,0.129346,0.0924,173,559700.0,25.221937,addition,N/A,Q4 2014,COMMUNICATIONS,13F,09/30/2020,,222.0
Ishares russell mid-cap etf,IWR,"",13140531.0,750851000.0,0.126206,0.1361,174,-18545.0,-0.140929,reduction,No Data,Q3 2004,FINANCE,13F,09/30/2020,37.82,68.61
Loews corp,L,"",21481481.0,734666000.0,0.123486,0.1393,175,431930.0,2.051968,addition,7.7904858,Q1 2001,FINANCE,13F,09/30/2020,40.0904,44.0
Square inc,SQ,"",4413770.0,727433000.0,0.12227,0.0661,176,1148497.0,35.173077,addition,0.9951418,Q4 2015,FINANCE,13F,09/30/2020,81.417,228.28
Broadcom ltd. (avago technologies),AVGO,"",1959674.0,713830000.0,0.119984,0.1351,177,-258587.0,-11.657195,reduction,0.4844666,Q4 2009,INFORMATION TECHNOLOGY,13F,09/30/2020,144.35,431.46
Crown holdings inc. (crown cork & seal),CCK,"",9262157.0,707258000.0,0.118879,0.1114,178,402130.0,4.538699,addition,6.8727909,Q1 2003,MATERIALS,13F,09/30/2020,54.9734,98.6
Microchip technology inc,MCHP,"",6883683.0,707231000.0,0.118874,0.1262,179,674090.0,10.855623,addition,2.7267347,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,88.426,136.77
Infosys ltd adr,INFY,"",52094913.0,706408000.0,0.118736,0.0877,180,5049297.0,10.732768,addition,1.2281895,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,5.7997,16.6
Amerisourcebergen corp (holding co),ABC,"",7266656.0,698762000.0,0.117451,0.1259,181,794449.0,12.274777,addition,3.5596121,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,86.989,96.97
Vanguard ftseeuropean etf,VGK,"",13262067.0,697585000.0,0.117253,0.116,182,1318625.0,11.040578,addition,No Data,Q4 2006,FINANCE,13F,09/30/2020,52.6011,60.19
Pioneer natural resources co.,PXD,"",8054262.0,695888000.0,0.116968,0.1478,183,217669.0,2.777597,addition,4.9028791,Q1 2001,ENERGY,13F,09/30/2020,130.6398,112.49
Vanguard real estate etf,VNQ,"",8756703.0,689329000.0,0.115865,0.1096,184,1526687.0,21.115956,addition,No Data,Q4 2008,REAL ESTATE,13F,09/30/2020,82.9809,83.88
Hartford financial services group,HIG,"",18692974.0,682854000.0,0.114777,0.1349,185,564990.0,3.116673,addition,5.2186381,Q1 2001,FINANCE,13F,09/30/2020,39.1584,48.41
Shopify inc,SHOP,"",665605.0,682711000.0,0.114753,0.1189,186,16266.0,2.505009,addition,0.6055718,Q2 2015,COMMUNICATIONS,13F,09/30/2020,188.2596,1225.52
Wells fargo & co.  (northwest bancorporation),WFC,"",29085015.0,676519000.0,0.113712,0.1227,187,4253796.0,17.130838,addition,0.7059389,Q1 2001,FINANCE,13F,09/30/2020,35.471,29.84
Rockwell automation  inc.,ROK,"",3055923.0,676060000.0,0.113635,0.1005,188,610243.0,24.951874,addition,2.6351668,Q1 2001,INDUSTRIALS,13F,09/30/2020,181.729,248.63
Apple inc,AAPL,PUT,5901100.0,673257000.0,0.113164,0.0682,189,2025500.0,52.262875,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,,131.97
Ameriprise financial  inc.,AMP,"",4474532.0,672878000.0,0.1131,0.1185,190,382007.0,9.334262,addition,3.7204408,Q4 2005,FINANCE,13F,09/30/2020,111.9183,189.7
American homes 4 rent,AMH,"",23416661.0,665033000.0,0.111782,0.0577,191,12310236.0,110.83887,addition,7.4056859,Q3 2013,REAL ESTATE,13F,09/30/2020,23.922,29.47
Ishares core msci europe etf,IEUR,"",14763036.0,662418000.0,0.111342,0.1286,192,-820561.0,-5.265543,reduction,No Data,Q1 2017,FINANCE,13F,09/30/2020,43.97,51.23
Ishares msci emerging index fund,EEM,"",14978898.0,649935000.0,0.109244,0.177,193,-7951210.0,-34.675851,reduction,No Data,Q2 2004,FINANCE,13F,09/30/2020,39.97,50.13
Sysco corp.,SYY,"",10529855.0,644112000.0,0.108265,0.0472,194,6054679.0,135.294768,addition,2.0706229,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,58.8285,72.42
Walt disney co. (the),DIS,"",5121602.0,642247000.0,0.107952,0.1086,195,74961.0,1.485364,addition,0.2834213,Q1 2001,COMMUNICATIONS,13F,09/30/2020,99.4065,173.73
Estee lauder companies inc.,EL,"",2988051.0,641775000.0,0.107872,0.0553,196,1468360.0,96.622274,addition,0.8272412,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,182.8573,260.95
Lululemon athletica inc.,LULU,"",1980961.0,641178000.0,0.107772,0.1226,197,-54519.0,-2.678435,reduction,1.5201525,Q3 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,119.05,351.42
Jpmorgan alerian mlp etn,AMJ,"",57746370.0,635788000.0,0.106866,0.1452,198,750000.0,1.315873,addition,No Data,Q2 2009,FINANCE,13F,09/30/2020,18.9229,14.11
Vanguard mid-cap index fund-etf shares,VO,"",3551341.0,622266000.0,0.104593,0.1448,199,-1025996.0,-22.414692,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,148.64,207.08
Apple inc,AAPL,CALL,5429400.0,619440000.0,0.104118,0.0325,200,3585400.0,194.436009,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,,131.97
Zillow group inc class c,Z,"",6066847.0,615299000.0,0.103422,0.0194,201,4322110.0,247.722723,addition,2.6727845,Q4 2015,COMMUNICATIONS,13F,09/30/2020,85.5859,138.64
Invitation homes inc,INVH,"",21951193.0,614633000.0,0.10331,0.0574,202,11151107.0,103.250169,addition,3.9161281,Q1 2017,REAL ESTATE,13F,09/30/2020,26.5927,29.11
Lyft inc,LYFT,"",22601313.0,613401000.0,0.103103,0.1133,203,4814487.0,27.067713,addition,7.2421401,Q1 2019,CONSUMER DISCRETIONARY,13F,09/30/2020,40.4722,48.86
Wayfair inc class a,W,"",2078922.0,612576000.0,0.102964,0.0482,204,814592.0,64.428749,addition,2.1793685,Q4 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,188.4245,252.82
Fortune brands home & security inc,FBHS,"",7171358.0,611357000.0,0.102759,0.095,205,-524998.0,-6.821384,reduction,5.1910569,Q4 2011,CONSUMER DISCRETIONARY,13F,09/30/2020,39.0,89.07
Jpmorgan betabuilders msci us reit etf,BBRE,"",8488816.0,609922000.0,0.102518,0.1279,206,-801085.0,-8.623181,reduction,No Data,Q2 2018,FINANCE,13F,09/30/2020,85.91,78.11
Vertex pharmaceuticals  inc.,VRTX,"",2239810.0,605443000.0,0.101765,0.1184,207,126724.0,5.997106,addition,0.8599197,Q1 2001,HEALTH CARE,13F,09/30/2020,98.719,234.46
Amazon.com inc.,AMZN,CALL,186700.0,587149000.0,0.0986905,0.0598,208,74300.0,66.103203,addition,N/A,Q3 2014,CONSUMER DISCRETIONARY,13F,09/30/2020,,3172.69
Biogen inc,BIIB,"",2073725.0,585516000.0,0.098416,0.1025,209,88010.0,4.432157,addition,1.3098854,Q1 2001,HEALTH CARE,13F,09/30/2020,246.0479,248.89
Intuit  inc.,INTU,"",1781209.0,576469000.0,0.0968953,0.1441,210,-739395.0,-29.334041,reduction,0.6803514,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,219.08,381.16
Workday inc,WDAY,"",2601543.0,574368000.0,0.0965422,0.0405,211,1482793.0,132.540156,addition,1.0976975,Q4 2012,COMMUNICATIONS,13F,09/30/2020,189.8913,248.76
Splunk inc,SPLK,"",3016233.0,564578000.0,0.0948966,0.0848,212,805718.0,36.449334,addition,1.8805153,Q2 2012,INFORMATION TECHNOLOGY,13F,09/30/2020,137.9649,180.2
Baxter international inc.,BAX,"",7126922.0,563668000.0,0.0947437,0.1369,213,-1110833.0,-13.484657,reduction,1.4078379,Q1 2001,HEALTH CARE,13F,09/30/2020,80.06,79.59
Veeva systems inc,VEEV,"",1998987.0,561695000.0,0.094412,0.0885,214,42744.0,2.185005,addition,1.3253561,Q4 2013,INFORMATION TECHNOLOGY,13F,09/30/2020,74.6724,287.58
Northern trust corp.,NTRS,"",7219896.0,559253000.0,0.0940016,0.1118,215,-81394.0,-1.114789,reduction,3.4695587,Q1 2001,FINANCE,13F,09/30/2020,60.04,91.59
Republic services inc.,RSG,"",5944716.0,558328000.0,0.0938461,0.0867,216,469515.0,8.575302,addition,1.8665119,Q1 2001,INDUSTRIALS,13F,09/30/2020,66.0141,95.63
Spdr gold trust,GLD,CALL,3103900.0,553084000.0,0.0929647,0.1059,217,-174700.0,-5.328494,reduction,No Data,Q2 2008,MATERIALS,13F,09/30/2020,,176.35
Martin marietta materials inc.,MLM,"",2361529.0,545656000.0,0.0917161,0.0932,218,24850.0,1.063475,addition,3.7924722,Q1 2004,MATERIALS,13F,09/30/2020,169.8467,275.05
Ishares china large-cap etf,FXI,PUT,6642300.0,541836000.0,0.0910741,0.0481,219,393500.0,6.297209,addition,No Data,Q3 2015,FINANCE,13F,09/30/2020,,44.85
Arthur j. gallagher & co inc,AJG,"",5123682.0,536808000.0,0.0902289,0.1069,220,-558825.0,-9.834128,reduction,2.6759851,Q1 2001,FINANCE,13F,09/30/2020,67.31,123.42
Monster beverage corp.,MNST,"",6721492.0,536308000.0,0.0901449,0.0832,221,501598.0,8.064414,addition,1.2744667,Q4 2005,CONSUMER STAPLES,13F,09/30/2020,44.4898,89.81
Global payments inc.,GPN,"",3017636.0,535629000.0,0.0900308,0.1026,222,-117614.0,-3.751344,reduction,1.0084223,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,108.88,205.55
Abbott laboratories,ABT,"",5019670.0,528019000.0,0.0887516,0.0793,223,523608.0,11.645925,addition,0.2835123,Q1 2001,HEALTH CARE,13F,09/30/2020,58.349,108.35
Ball corp.,BLL,"",6390722.0,526341000.0,0.0884696,0.1188,224,-2471251.0,-27.886014,reduction,1.9569411,Q2 2003,MATERIALS,13F,09/30/2020,31.46,92.34
Docusign inc,DOCU,"",2447884.0,521230000.0,0.0876105,0.0397,225,1252134.0,104.715367,addition,1.3220023,Q2 2018,INFORMATION TECHNOLOGY,13F,09/30/2020,137.1755,244.93
First republic bank (ca),FRC,"",4811958.0,518104000.0,0.0870851,0.1082,226,-479648.0,-9.064318,reduction,2.7957321,Q4 2010,FINANCE,13F,09/30/2020,65.3,140.53
Public service enterprise group inc,PEG,"",9437664.0,517186000.0,0.0869308,0.06,227,3118551.0,49.351088,addition,1.8660524,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,53.4838,57.15
Exact sciences corp,EXAS,"",5065143.0,516696000.0,0.0868484,0.0836,228,84827.0,1.703245,addition,3.3729995,Q3 2010,HEALTH CARE,13F,09/30/2020,64.6946,139.56
Adobe systems  inc.,ADBE,"",1051503.0,514532000.0,0.0864847,0.0746,229,163816.0,18.454252,addition,0.2191915,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,134.0561,499.86
Ishares gold trust,IAU,"",27603099.0,499893000.0,0.0840241,0.0597,230,9389845.0,51.55501,addition,No Data,Q1 2009,MATERIALS,13F,09/30/2020,14.9614,17.92
Spdr s&p financial etf,XLF,PUT,20947200.0,497496000.0,0.0836212,0.1028,231,-2074300.0,-9.010273,reduction,No Data,Q4 2015,FINANCE,13F,09/30/2020,,28.95
Viacomcbs inc. class b,VIAC,"",17109122.0,495480000.0,0.0832823,0.0463,232,6812096.0,66.155956,addition,2.7772841,Q1 2001,COMMUNICATIONS,13F,09/30/2020,30.8507,35.99
Snap inc class a,SNAP,"",19014527.0,494189000.0,0.0830654,0.0585,233,6115203.0,47.407159,addition,1.2941916,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,22.9351,50.15
Enphase energy inc,ENPH,"",6100222.0,492898000.0,0.0828484,0.0671,234,-1207075.0,-16.518762,reduction,4.8411621,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,35.42,181.39
Ametek inc.,AME,"",4875070.0,486970000.0,0.081852,0.0793,235,277390.0,6.03326,addition,2.1230073,Q1 2002,INDUSTRIALS,13F,09/30/2020,55.9514,119.04
Generac holdlings inc,GNRC,"",2303902.0,484165005.3,0.0813805,0.0906,236,-563021.0,-19.638511,reduction,3.6692371,,INDUSTRIALS,13G,10/30/2020,,233.2
T-mobile us inc,TMUS,"",5308085.0,482983000.0,0.0811818,0.1065,237,9508.0,0.179444,addition,0.4220943,Q2 2013,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,84.7631,132.92
Invesco s&p 500 equal weight etf,RSP,"",4466685.0,480481000.0,0.0807613,0.0882,238,-26090.0,-0.58071,reduction,No Data,Q3 2009,FINANCE,13F,09/30/2020,100.11,126.08
Entegris inc.,ENTG,"",6563840.0,480473000.0,0.0807599,0.0668,239,704157.0,12.016981,addition,4.8686339,Q4 2015,INFORMATION TECHNOLOGY,13F,09/30/2020,46.8263,96.26
Keysight technologies inc,KEYS,"",4818531.0,479926000.0,0.080668,0.0817,240,617700.0,14.704234,addition,2.5748355,Q4 2014,HEALTH CARE,13F,09/30/2020,65.9303,130.95
Spotify technology sa,SPOT,"",1971696.0,478038000.0,0.0803506,0.0727,241,513275.0,35.193884,addition,1.0524936,Q2 2018,COMMUNICATIONS,13F,09/30/2020,171.1393,328.39
Fiserv inc.,FISV,"",4612856.0,477846000.0,0.0803184,0.0789,242,422567.0,10.084436,addition,0.6888459,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,85.6997,112.63
Blackstone group inc,BX,"",9062946.0,477708000.0,0.0802952,0.0898,243,853224.0,10.392849,addition,1.3101038,Q3 2007,FINANCE,13F,09/30/2020,52.2,64.99
Costco co.,COST,"",1352955.0,476429000.0,0.0800802,0.0932,244,-239294.0,-15.02868,reduction,0.3066152,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,229.31,364.58
Twitter inc,TWTR,"",10600786.0,474278000.0,0.0797186,0.0459,245,2621673.0,32.856697,addition,1.3402617,Q4 2013,COMMUNICATIONS,13F,09/30/2020,36.1752,53.97
Itt inc. (international telephone and telegraph),ITT,"",7960938.0,473278000.0,0.0795505,0.0733,246,1493089.0,23.084784,addition,9.2140486,Q1 2001,INDUSTRIALS,13F,09/30/2020,55.8815,76.49
Alexion pharmaceuticals inc.,ALXN,"",4199711.0,472298000.0,0.0793858,0.0828,247,374895.0,9.801648,addition,1.9161627,Q3 2002,HEALTH CARE,13F,09/30/2020,114.9491,152.63
Comcast corp.  class a,CMCSA,CALL,10189600.0,470760000.0,0.0791273,0.0594,248,2288900.0,28.970851,addition,N/A,Q3 2015,COMMUNICATIONS,13F,09/30/2020,,50.38
Realty income corp.,O,"",7637081.0,466626000.0,0.0784324,0.0884,249,-59171.0,-0.768829,reduction,2.2133943,Q4 2005,REAL ESTATE,13F,09/30/2020,55.53,61.09
Ishares trust - core s&p mid-cap 400 exchange traded fund,IJH,"",2532052.0,466253000.0,0.0783698,0.0934,250,-189018.0,-6.946459,reduction,No Data,Q1 2004,FINANCE,13F,09/30/2020,105.76,230.69
Ishares iboxx $ high yield corp bond etf,HYG,"",5545388.0,463373000.0,0.0778857,0.1787,251,-5796512.0,-51.107063,reduction,No Data,Q2 2008,FINANCE,13F,09/30/2020,81.73,87.05
Micron technology  inc.,MU,"",9075932.0,460241000.0,0.0773592,0.0626,252,2777535.0,44.099078,addition,0.8169167,Q1 2001,INFORMATION TECHNOLOGY,13F,09/30/2020,40.6657,70.58
Exxonmobil corp. (standard oil of new jersey),XOM,"",13402155.0,459427000.0,0.0772224,0.1104,253,614988.0,4.809416,addition,0.3169682,Q1 2001,ENERGY,13F,09/30/2020,54.6335,41.6
Boston properties  inc.,BXP,"",5719932.0,459195000.0,0.0771834,0.0838,254,913934.0,19.016529,addition,3.6752505,Q1 2001,REAL ESTATE,13F,09/30/2020,110.9764,93.93
Healthpeak properties inc,PEAK,"",16703164.0,451821000.0,0.075944,0.0733,255,2921379.0,21.197392,addition,3.1028356,Q1 2001,REAL ESTATE,13F,09/30/2020,29.9058,29.76
Catalent inc,CTLT,"",5301036.0,451596000.0,0.0759061,0.0942,256,-1354718.0,-20.354088,reduction,3.2223174,Q3 2014,HEALTH CARE,13F,09/30/2020,36.37,105.31
Toronto-dominion bank (the),TD,"",9800611.0,450436000.0,0.0757112,0.0811,257,379970.0,4.033377,addition,0.5402870,Q1 2002,FINANCE,13F,09/30/2020,49.9792,56.08
Cvs health corp. (melville shoe),CVS,"",7790197.0,448249000.0,0.0753436,0.1046,258,-551046.0,-6.606282,reduction,0.5952607,Q1 2001,CONSUMER STAPLES,13F,09/30/2020,66.14,67.97
Ishares iboxx investment grade corporate bond fund,LQD,"",3308073.0,445697000.0,0.0749146,0.1088,259,-884060.0,-21.088548,reduction,No Data,Q2 2008,FINANCE,13F,09/30/2020,124.02,137.77
Solaredge technologies inc,SEDG,"",1921476.0,444823000.0,0.0747677,0.0124,260,1460097.0,316.463688,addition,3.8338621,Q2 2017,ENERGY,13F,09/30/2020,206.5273,324.09
Alexandria real estate equities  inc.,ARE,"",2768433.0,442756000.0,0.0744203,0.0462,261,1292626.0,87.58774,addition,2.1951730,Q1 2001,REAL ESTATE,13F,09/30/2020,145.5907,174.5
Williams cos. (the),WMB,"",21800549.0,441679000.0,0.0742392,0.0882,262,-2234221.0,-9.295787,reduction,1.7964152,Q1 2001,ENERGY,13F,09/30/2020,27.3,20.74
Tractor supply company,TSCO,"",3125736.0,440665000.0,0.0740688,0.0883,263,-344449.0,-9.925955,reduction,2.6894135,Q4 2006,CONSUMER DISCRETIONARY,13F,09/30/2020,101.47,146.88
Metlife inc.,MET,"",11962146.0,439849000.0,0.0739317,0.1006,264,-2313275.0,-16.204601,reduction,1.3179069,Q1 2001,FINANCE,13F,09/30/2020,40.51,46.31
Ishares msci india index fund,INDA,"",13024075.0,437609000.0,0.0735551,0.079,265,-1080520.0,-7.660766,reduction,No Data,Q4 2014,FINANCE,13F,09/30/2020,32.97,39.36
Digital realty trust  inc.,DLR,"",2912865.0,429706000.0,0.0722268,0.0632,266,609084.0,26.438451,addition,1.0448999,Q3 2006,REAL ESTATE,13F,09/30/2020,120.083,137.43
Amazon.com inc.,AMZN,PUT,135300.0,425502000.0,0.0715201,0.054,267,33900.0,33.431953,addition,N/A,Q1 2009,CONSUMER DISCRETIONARY,13F,09/30/2020,,3172.69
Illinois tool works inc,ITW,"",2196505.0,424958000.0,0.0714287,0.1164,268,-1253834.0,-36.339444,reduction,0.6947376,Q1 2001,INDUSTRIALS,13F,09/30/2020,82.04,202.44
Ishares msci all cntry asia ex japan index fund,AAXJ,"",5589155.0,424553000.0,0.0713606,0.079,269,-331155.0,-5.593542,reduction,No Data,Q4 2008,FINANCE,13F,09/30/2020,63.06,86.76
Take-two interactive software  inc.,TTWO,"",2581781.0,424290000.0,0.0713164,0.0496,270,739640.0,40.151107,addition,2.2580102,Q1 2008,INFORMATION TECHNOLOGY,13F,09/30/2020,90.6362,202.5
Citizens financial group inc,CFG,"",17082551.0,423307000.0,0.0711512,0.0802,271,627520.0,3.813545,addition,4.0022031,Q3 2014,FINANCE,13F,09/30/2020,27.3703,35.12
At&t inc. (southwestern bell - sbc corp.),T,"",14918348.0,422191000.0,0.0709636,0.0634,272,4055043.0,37.327894,addition,0.2093803,Q1 2001,UTILITIES AND TELECOMMUNICATIONS,13F,09/30/2020,31.1023,28.69
Ishares edge msci usa quality factor etf,QUAL,"",4069991.0,419454000.0,0.0705036,0.0746,273,40289.0,0.999801,addition,No Data,Q1 2016,FINANCE,13F,09/30/2020,95.8786,114.46
